"Uniprot_ID","Gene_names","Protein_names","pVal","WT_Relative_amplitudes","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"P83870","Phf5a","PHD finger-like domain-containing protein 5A",0.0195177169789697,0.104024565494206,9,15,24,375678.23039562,354805.762083337,367420.575567808,385916.282682894,361163.294702067,364559.613179075,358892.136002117,342928.323778274,362573.130265786,371332.169740131,367112.291440942,348348.168137908,336925.868182712,336172.4975241,351776.19505074,328844.007895612,358612.772229925,346051.772417097,359212.317249898,343736.49652709,340080.355768043,329458.693038602,325451.36932387,332639.632273345
"Q78P92","Frg1","Protein FRG1",0.0123926619541394,0.124974349906969,12,9,24,161193.007160613,167331.299070958,161507.965703783,174631.860120501,150440.397975871,161536.697049028,161464.680674056,155338.210594021,167670.130824722,171427.426446353,168537.455962888,174067.829355502,157938.654409871,168892.181355173,157686.004736257,166108.695040909,171608.673475802,172175.530706089,171144.528949754,169438.412670013,165953.992711994,162251.865207893,166208.824522382,166277.407345713
"P97454","Smad5","Mothers against decapentaplegic homolog 5;Mothers against decapentaplegic homolog",0.0229661882851438,0.250481797872589,12,6,24,39523.6244325668,48725.1178791874,44034.1517428927,44156.2337199327,46506.4459739755,37403.8036141121,37416.3171445511,40170.4542183058,43648.496022815,46320.3294188188,43655.7310425656,44784.1570335186,48916.8218477195,42156.3667343295,45610.8154904987,40256.4080555975,41163.4432979104,42454.1476665182,38619.0718606303,43564.7235467127,40632.3849968734,39334.261985732,38063.3828344803,39440.9537265921
"Q3V1P4","Ext1","Exostosin-1",0.0283679092882354,0.325546482257206,18,9,24,13483.9798299698,14228.5406731364,14555.8371941402,14021.857394013,14913.2644111666,14381.5401696008,13693.2836823471,14447.3355568749,11699.5460795444,12625.3023761037,15450.6457876652,12919.8428704915,15525.2714577344,14475.196083224,13721.8915476027,14268.6259728943,12557.3321924881,14184.5361364208,10857.4008617265,14264.7700321149,12265.1946935262,14636.6063272522,14982.9405784175,13642.1929221158
"P97872","Fmo5","Dimethylaniline monooxygenase [N-oxide-forming] 5",0.0384170889621212,0.159565888823944,18,9,24,122255.217311735,121610.762104492,127339.632947289,130607.46788398,123717.408813664,130759.910624134,122110.304307005,126084.691450437,120005.78195129,131661.29048593,130960.431960796,131957.079813779,135436.646575466,131993.40969515,125454.836680992,137710.174977639,121859.328725215,118657.354804476,128475.036722923,140550.173362342,129448.686808449,131105.499462324,138069.204537688,131554.259510079
"P99026","Psmb4","Proteasome subunit beta type-4",0.0132188394177487,0.100076578059392,9,15,24,556048.573879212,512030.008990815,555783.493017815,546648.786366126,527898.980883579,523357.605866427,532575.627285031,497043.452229853,522071.212240133,528156.457643344,540065.148761857,509101.086975503,515936.563804113,497480.89216986,502052.896389687,497403.128460319,521028.781862624,518098.7160617,529797.896427582,508004.488884982,525680.365072564,507964.32026134,528665.661725732,510997.347227235
"Q58EU7","Rbp1","Retinol-binding protein 1",1.39941140774031e-05,0.14965568844117,9,15,24,1858430.43341987,1891762.67920405,1985135.27794561,2046824.64923557,1836570.241146,1895932.84271749,1785262.02358357,1774545.9855895,1816142.56191458,1957802.18519904,1898663.34330054,1865589.26374414,1895110.09721838,1817065.92544605,1793964.89732725,1723639.16184288,1846026.63815628,1839729.76626834,1969506.76869981,1818093.60180713,1788971.13708833,1720404.66429998,1787782.20049965,1816418.34687589
"Q01279","Egfr","Epidermal growth factor receptor;Receptor protein-tyrosine kinase",0.0102529016227634,0.105105550963047,21,18,24,1572766.06055334,1571553.52181006,1590319.49464156,1506561.36447701,1493014.33948333,1453770.77623607,1594093.11297276,1541210.83745005,1561788.98275911,1524175.81841532,1441682.39343278,1456842.55930844,1507133.09046911,1493282.01665087,1576338.62280212,1598759.23932021,1506347.86067623,1531554.12960521,1484961.38243066,1538389.31506638,1505262.94134407,1566330.80657796,1568787.40088908,1547068.55220357
"Q03146","Ddr1","Epithelial discoidin domain-containing receptor 1",0.0497653128967711,0.124198930774181,6,6,24,95525.8976380121,96777.0126161009,96788.8572181275,91665.8836401913,91021.7651384531,88233.8218836541,94975.8206716274,99004.6127366056,97507.6620661166,98045.2057110827,93087.5085086435,91031.7564681167,97320.4700582204,96471.0646496221,94468.2823075567,96752.8661872717,100722.086921761,97934.034974911,90458.6129477786,96632.7611427204,91861.0180471818,100968.425260968,92698.7335799951,94203.400314948
"Q91YN2","Eif2ak2","Interferon-induced, double-stranded RNA-activated protein kinase",0.0254929843077914,0.152927831532592,15,18,24,159537.274759587,156908.940296864,159611.798999351,155792.825116084,170721.084651579,163146.015414111,169944.371117855,162262.994304405,163857.595489951,165754.156065698,166932.524391048,169029.579205093,169773.107436471,183136.553754865,163501.171446989,174992.791360432,165994.400689179,159715.927417889,156347.789289741,176486.8634138,173399.770323954,165676.275079849,170376.802740534,166091.369282806
"Q543F3","Cnn2","Calponin;Calponin-2",0.0276085043122318,0.123299150683275,24,6,24,1536645.66792048,1493265.22595942,1536867.69689122,1539792.76115915,1591271.42724911,1581068.86033452,1684607.44965032,1582687.00447887,1534063.55785705,1560026.07097427,1510442.64083113,1570934.3847701,1575686.11235563,1602075.68671614,1604263.96595093,1634276.20354364,1696675.62158593,1635519.43438574,1678937.53061461,1557167.98706467,1642254.58943759,1543547.36388613,1660231.77097732,1693647.01550193
"Q08122-4","Tle3","Transducin-like enhancer protein 3",0.0303683234387183,0.104100523126603,3,15,24,105987.698996773,100920.697785457,105732.779114258,103133.914646785,101445.313684755,100783.331448576,103005.363299061,102847.946560913,106182.73579129,101728.189548772,101619.634801285,105083.791605597,104255.08418217,102233.438261832,103617.063461837,96575.3641512864,105904.978673737,104768.300970262,105348.454509742,102412.413368723,96712.4458612243,99222.2359165437,98882.8098100001,93396.3263814654
"Q148P2","Oxsm","3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",0.00113769141395862,0.105119797180022,21,6,24,87352.1817419939,87899.4651882359,91460.3268308147,93808.3467088956,93145.9538210819,92764.7302835082,94603.9379259834,94143.6998980791,86250.7934892391,87461.1420983413,86423.4076660152,93529.8722335097,91337.595964059,86948.8705813246,95646.7290148948,94580.9017668942,86394.7404762915,93979.1634282625,90080.8598265361,89462.9617319349,93593.9451175225,91891.2978397873,96390.8092533179,91910.9369281156
"Q14C51","Ptcd3","Pentatricopeptide repeat domain-containing protein 3, mitochondrial",0.00354107754501999,0.105601444406998,3,15,24,188388.860427346,184102.574908324,182373.34592312,182107.105866968,187484.956232663,171819.35498009,181642.330883009,184675.164396228,180866.069498653,184878.790613659,183915.817681034,171779.572195254,173378.884083271,167817.264683291,172584.34655176,173235.565409421,185044.746896917,181092.74485208,178341.116859728,179701.155824769,176540.723618434,179319.259863972,188120.330199204,185015.41114674
"Q3TAA8","Pigu","Phosphatidylinositol glycan anchor biosynthesis class U protein",0.0408810211667431,0.416175753712588,21,15,24,29018.8182157443,30852.2436290168,30696.5469899236,28482.6204435628,28206.4728602695,28303.6085764951,31711.8288703503,32428.6756202693,34329.8985884216,34092.5715231301,32184.4046693634,30494.0470947307,35039.0168741486,35727.5659702452,40425.3264744237,35474.2267169537,29116.6013594676,29788.2152318227,26498.8672199864,30696.8906754425,29334.3334143362,34512.67819856,33263.4575694535,36307.6746330164
"Z4YJY0","Fam175b","BRISC complex subunit Abro1",0.0244532466765482,0.100138875063175,24,6,24,132794.849274303,135151.544624648,134008.125088313,139011.410058867,136457.83421689,139807.17013067,132322.776945174,142000.962374989,134127.531032038,137203.840804425,135995.412463305,140792.610367097,137598.695183766,138808.844561534,144270.053572473,143115.659253792,137004.689748164,131875.062070276,139130.992234064,142884.443655752,140237.764445946,144347.596921508,139205.585483441,140917.464421373
"Q3TIJ4","Rtca","RNA 3-terminal phosphate cyclase",0.00445575258584321,0.282735513107553,12,18,24,214963.733632391,206603.362753084,226780.518025519,221797.596219233,230296.571983884,222463.331722317,217499.121815761,218650.259711084,217997.3905224,214318.765064296,275631.016821021,220788.076569574,220076.831845888,215156.982714834,214843.513428868,216346.826529229,214567.900813274,216591.081548886,209038.94985502,219307.850948659,222762.971533166,219045.808480973,211297.219102978,209531.508913724
"Q3TIX9","Usp39","U4/U6.U5 tri-snRNP-associated protein 2",0.00243116288271399,0.198106615163412,18,12,24,178091.187813157,187531.237661498,184900.887600538,183748.445263794,180560.398544767,187254.455545112,193687.796257906,190441.550966033,182771.118750532,163074.984509225,184285.258530215,184356.267943863,194278.247249245,197402.857587208,195436.076659178,192384.685836798,170069.414946327,175687.690710912,174446.622599774,185524.632126981,178553.160177729,204241.531754281,180896.705444722,186072.682115237
"Q3TJQ2","Slc35b2","Adenosine 3-phospho 5-phosphosulfate transporter 1",0.0340265645093073,0.20350170579686,21,15,24,59911.5121964324,58479.7235555332,56791.0767902313,52370.1266101727,52657.1084570172,54708.2276425975,58665.6190784038,61282.1412666639,67933.4684019185,64531.711189493,60488.0286303719,63920.5357707122,64629.619093483,61876.4616908789,68012.6585026397,63234.014972367,60947.8884432081,59734.2636811781,57906.8446731298,59706.0490673278,60765.472138036,62995.479875913,64775.5139633368,64365.720257977
"Q3TKC5","Ppat","Amidophosphoribosyltransferase",0.0450435019529846,0.129411609628626,6,12,24,78048.6638375203,78224.0135797476,76693.4584930968,75470.4694895633,75444.169439777,75070.7053631203,76473.1170001667,72400.447889823,75331.2021735718,81649.1523822442,75499.8094140562,76631.4329835464,75260.8461895719,73630.8954009466,70099.9431495575,72145.3534579569,67677.7292010798,72980.5912983062,69795.2244483788,68529.0852477594,66389.9766011659,65173.4294516934,69891.2864619063,68389.3352307133
"Q3TKN7","Commd10","COMM domain-containing protein 10",0.00310569743359223,0.145470913760477,21,6,24,117971.757730201,117610.184970169,119191.67983241,120858.615921028,129105.596530588,120181.946530317,121836.708417437,119814.995756364,112281.772579236,119297.164461172,117915.281778308,121209.301330888,124480.62286869,119337.512385302,121251.395116215,119112.615348227,112648.338704612,126032.117140213,115680.415304543,121614.508509871,119491.912280843,135690.318673349,123802.071673591,132472.527754347
"Q3TN26","Slc27a1","Long-chain fatty acid transport protein 1",4.46914820679541e-05,0.428321879309512,21,12,24,5592.87427335614,5004.52132022388,4588.2272987182,4505.08986465777,5203.69772594016,6074.43041048116,7013.7146680058,6662.3357238033,5113.35059603775,5506.11723015273,4880.44732239503,6068.47329087052,5523.02589827031,5527.80501797769,5634.1212945126,5624.82906530684,5240.31909775573,5714.14719013249,5091.1182368268,5690.7749639748,5616.66330341207,6165.56823695138,6291.18069290265,6029.58554166451
"Q3U0I9","Snx8","Sorting nexin-8",0.000977833617419442,0.369366878201623,24,9,24,25128.495048609,29696.1645238135,23903.4875637634,28303.324842581,30069.1757739976,30623.9247558345,32189.0038514838,32872.3131298259,23114.0333343804,28389.3147674521,23356.4381635514,28958.6340538247,28158.5833235535,32370.7401887296,24986.2200776102,30552.4646986819,25739.6604749129,24946.2027199038,25556.5186980786,28346.5696647946,28655.0151209591,29327.0157278681,29977.5512532008,30411.1004484258
"Q3TUA9","Pomk","Protein O-mannose kinase",0.0200197410106193,0.287180102424303,3,12,24,4397.88696708354,4128.97110225132,4029.973653184,3797.78709305686,3559.511153807,3608.51972395093,3556.95451412609,3948.1109161519,4102.08372496963,3460.81307048634,3525.00412936859,3966.27901324633,4000.39484085401,4071.04904396657,4330.97459560396,4278.03747838763,4703.86767255128,4595.6954369855,3541.51221232855,3780.64185497934,3287.24296519289,3570.15072375204,4172.80196234139,3674.96547926177
"Q3TV70","Nr2c2ap","Nuclear receptor 2C2-associated protein",0.00011745071294385,0.522688497199684,15,12,24,6432.2113799701,6986.15899962925,8358.57947906775,7353.41674948795,9172.65898374485,7419.69473883501,8503.85106958399,7454.22900915791,5512.38716761609,8015.31661745446,7981.12147043131,9188.20379603306,8532.05010482168,9050.36345392874,7335.7997055057,7069.66261604137,7291.10686370482,8174.05117043893,8716.5636783453,8702.84023231105,8570.62615980044,8480.68570260184,8777.5465543154,8386.20238100936
"Q3U0T9","Rab35","Ras-related protein Rab-35",0.0419559997041156,0.317493465385971,24,9,24,322414.726301015,406680.285281469,305470.51288283,371450.440424946,308692.490556673,373420.220524095,338434.883266201,418950.700468839,349061.475844804,357571.753757868,345009.692325768,325093.213121839,344407.049661928,352497.099978645,378586.118368644,356533.115353651,335016.779588599,334092.001824419,326993.073336706,336494.662888828,321692.75334302,368365.684780423,355453.692013981,360145.197769817
"Q3U1L8","Sidt2","SID1 transmembrane family member 2",0.0100098705053096,0.137756050207972,24,15,24,57532.7681416712,61332.4981714732,63334.1676899771,57391.0438698049,56100.6893494468,58909.4567785971,61999.4584408866,61630.6381004554,61575.7723627059,59386.7979294569,63492.541654279,57568.7252260711,58776.5614143492,65136.797989072,61331.2048565217,61332.3798295383,59313.299304656,60298.766004644,58894.4968792384,57259.8104163328,57508.104838446,60547.9418344726,58594.5813711856,62805.9378047764
"Q3U308","Ctu2","Cytoplasmic tRNA 2-thiolation protein 2",0.000200376942073041,0.566033213853196,18,9,24,3175.61477525197,3309.16440065886,3659.33776766792,3479.99447113771,4180.7335197708,4280.97097686971,3800.80258191722,4137.97765328153,2243.96751114517,3124.13626372435,3424.2707432505,3891.94477462136,2524.39130059079,3833.48382820716,3516.16422886507,3461.45421789251,3064.02763900336,3310.21930855063,3062.27733111092,3827.70784839678,3222.93463945553,4267.46365479518,3383.18263801409,3323.55549840051
"Q8CC35-2","Synpo",NA,0.0217934033670454,0.274214296533092,18,12,24,14185.5017417453,13445.8855690973,14371.2139822154,13161.9833283615,15252.3850790993,16242.3020588428,15543.0232802384,12723.2096174575,14533.9467372863,12891.6229442152,13215.6950217513,12407.7981828022,14117.0518458992,14099.5263782902,14665.9906623626,13932.747924234,13864.9626218012,12323.5978251877,14693.4551461464,14307.0938766887,15428.8145170671,14594.1376601,14045.2153309068,16446.5577352031
"Q3U484","Ddx3y","ATP-dependent RNA helicase DDX3Y",0.02463623544851,0.154167457104668,3,15,24,97877.2205333998,86112.2883247015,81413.3492155235,81750.8698259362,85217.2092868824,81457.3032597839,89300.4686289215,79756.0007994363,88649.6839299994,85441.4438108603,87659.9631493315,85951.5237676941,83469.6117376274,80954.475020901,83454.29364866,83355.2256051744,82868.1943415477,81807.8514307486,81260.3945006291,86053.1256160852,70087.6013766597,60785.2038562403,79077.8826500954,81773.7816695577
"Q3U4M0","Tsc22d4","TSC22 domain family protein 4",0.0413986336361295,0.281838716203308,9,15,24,139142.220858706,142632.471655538,143841.716532388,145883.014071475,142905.450441374,135959.182309879,128859.772477631,143763.698059828,159257.028445353,127720.953973645,166423.06397526,133496.324755875,157283.955350703,124468.117434262,143515.156899199,121415.572040435,134033.263812509,141429.759939097,140047.148585005,137203.629166184,137904.973743667,131911.989624994,130948.354597359,131554.967146439
"Q3U6C0","Parp10",NA,0.00462480783607239,0.187926405339335,15,18,24,33456.8803872771,33774.0318992399,35835.9039520856,34705.7423152035,38460.3976971569,36446.2834993297,38423.9824958993,33444.0841286557,37364.9282928965,34876.0935765979,36132.1787228804,36467.3822170455,40381.830343875,38217.1059414907,36686.5599484113,36613.693716364,37878.5933021142,37554.5482248512,34374.3053395805,38964.9582058524,42034.2808082881,39486.3713611282,39683.7323497114,38820.7665511918
"Q3UDK1-2","Trafd1","TRAF-type zinc finger domain-containing protein 1",0.012318117724255,0.146714861324846,6,18,24,42436.3906222141,47716.5995457116,45962.4387067459,40115.2145172875,44903.4661999516,43589.8898259486,44114.0444315649,42968.7826293686,45011.6882694355,46880.5688155686,42670.7116736482,44157.1495583354,46329.8886054496,40804.578829187,42627.8947164515,42353.4714264231,43152.7691177258,46092.5039560977,43864.0875907621,42071.9712239007,41225.1195098946,43064.1542147371,40503.8691164062,40754.6632350073
"Q3UDM3","Ptges","Prostaglandin E synthase",0.0358785620040354,0.509887556668468,24,18,24,7085.32241878486,7564.55849919315,6181.75316271985,6916.03779079316,6698.98151111674,5998.82337652204,8127.29500322784,8361.98870598785,8863.71205297058,8003.8829469355,7329.12142891995,6143.01682110056,8004.01136111593,6763.28385163314,9527.99584575936,9071.1731422823,7526.53439394766,7903.63076913315,6579.66752393085,7562.49687265709,5851.10795307141,7056.44695421378,6083.46888389007,6962.95960004251
"Q3UI98","Gtf3c5","General transcription factor 3C polypeptide 5",0.0300140093861939,0.16643488820389,21,6,24,49805.9915533175,49684.5805824209,50176.5906723165,49088.1297744758,55858.2142984803,57314.7936746242,56268.830810775,59640.9318522416,51254.5822216292,53020.4290192666,50841.1854658449,53892.9616719902,52529.2951097636,51281.6461093827,52887.8863548922,49221.4707759364,50761.6186971735,53867.6314838353,50770.5728940157,52229.8886168167,52246.2255569104,54840.9946094917,53988.2658966443,52978.7101197204
"Q3UIR3","Dtx3l","E3 ubiquitin-protein ligase DTX3L",0.0232255556945077,0.125669024843004,12,15,24,238033.022580316,242561.61142398,257224.936633253,266193.407671403,263353.337530156,258759.248513666,265987.871045695,258655.492139881,247910.02286667,257104.53512064,253734.205595239,265408.170973793,257108.276477635,281389.964764606,253401.2108398,255814.906150324,258327.304167468,266875.645907417,256062.543067187,291207.589569816,292043.848002812,264565.257278315,265657.140878921,273254.917223783
"Q3UJU9","Rmdn3","Regulator of microtubule dynamics protein 3",0.042148190635947,0.1337815619756,21,12,24,135984.786230244,143239.311272279,136982.24538425,133943.955001267,140486.051735913,137339.429465708,148685.330725672,153093.506555916,148042.341094016,144095.056685333,142789.494756532,145807.209905233,145522.147743341,146827.857925734,146829.754704153,145202.499699426,134181.237786389,139784.839943388,131591.073957351,145430.252764503,135324.61846208,150719.686762912,143137.732322925,142295.746778362
"Q3UJV6","Uqcr11","Cytochrome b-c1 complex subunit 10",0.0239116402882597,0.242359076638175,3,15,24,85753.7283546651,90792.173341378,80444.2182386513,77367.9316575746,88424.8603317284,84237.5587491272,86902.618672641,90998.0071772891,101980.317888395,90918.4269228685,93234.210927483,88773.8431836823,90354.6899737991,82486.9942010764,94772.4243044811,95956.2341240323,102442.764049847,97819.6146523764,89184.5306627481,86790.7016514403,96884.4719837068,84320.1180139526,94214.6501524026,85646.1251146394
"Q3UV57","Dcaf5","DDB1- and CUL4-associated factor 5",0.0026447923761572,0.139297678744121,12,15,24,33677.3952110877,47678.3728123213,36432.1572338895,52149.8323302104,39728.3539348057,36063.3863951176,36504.1551656688,36426.5263673068,34914.7042238909,36506.8252618012,38076.2374633204,38270.0275724889,37043.1329457688,34518.2001489936,36921.1468709778,36182.5099384327,36722.9086936088,38005.6228774825,35697.7921532534,38337.0246294445,37349.6600668888,37031.3658028877,36189.281645259,37073.9972697156
"Q3UVN5","Nsfl1c","NSFL1 cofactor p47",0.0132188394177487,0.112615269786483,12,9,24,831458.263519681,819277.164666055,822733.904536974,837808.81804388,829334.578821978,836707.554913453,804997.051507745,832566.594833661,813973.39654701,885472.859529535,819712.068335627,848342.199159607,814998.504234771,821597.252906653,787479.122921273,823992.036784126,836916.105117383,834148.956954533,847975.899906217,832469.495113329,835892.246129667,802674.733742294,821628.498982573,818696.859767603
"Q3UXS0","Scamp3","Secretory carrier-associated membrane protein 3",0.0268100209292608,0.130310929441466,24,15,24,140594.640335078,141683.936573381,143216.46365936,137813.779524948,131518.358031625,132554.72384318,134742.725578979,147563.212584706,141325.648434278,132157.876482694,138113.938171826,135531.861775586,133898.374998899,139776.920109067,142913.069279995,143890.18065212,133948.734125522,142237.798023905,137698.763249326,150981.59397337,136018.314497024,147908.182935296,141416.581858563,150515.137488748
"Q3UYD0","Utp14a","U3 small nucleolar RNA-associated protein 14 homolog A",0.00894129514973995,0.446958619415991,12,15,24,115984.343764416,128070.107877071,112657.030709611,122659.80169878,115928.22198696,120665.522708576,114460.246967745,116699.107148671,89635.6182787025,100130.032331489,108319.839780786,134481.266512357,126640.221889235,142413.666388421,104783.224757523,96537.6071941463,110727.129743242,113345.432859427,114601.293615499,119809.288368804,116477.147522469,116565.946991845,115235.148428086,114997.370110171
"Q3UYN1","Prosc","Proline synthase co-transcribed bacterial homolog protein",0.0493926570963459,0.107561319567896,12,9,24,332581.065070759,315356.526315538,330885.232626168,346108.428282969,314585.621174614,324791.497611207,310175.943419077,303223.280987863,319866.287954786,326049.090645326,322735.855534587,333035.492714932,305102.638222262,319655.024975064,308204.120051775,316381.126013365,334406.985604441,329295.182553146,337841.774359222,342950.643480055,335328.883019589,322177.967569778,330729.11810038,338820.471808698
"Q498A0","Arl5a","ADP-ribosylation factor-like protein 5A",0.0116670949500411,0.202748758859168,21,18,24,33866.9955530256,35786.3773218508,36326.5531742418,40925.422255667,31933.1155096544,37059.9016391823,38921.1690135337,37727.6919921973,35227.1474897945,34751.111473205,32957.7209925969,34531.4049405894,33862.9041602998,35070.7847829422,37335.3122927734,36254.3951961666,33582.4112287947,36211.0400688162,33148.5536294688,35107.3297213038,34399.5241139429,34797.9441360096,36681.960423858,36306.5141957007
"Q4KL41","Tomm20","Mitochondrial import receptor subunit TOM20 homolog",0.00261184084542923,0.758042355484614,24,12,24,30968.4026718857,43236.9065012082,37994.4674155308,33262.0978052351,35568.9479792813,34215.7130373527,43075.696762507,49769.3721845124,51083.8927588263,38757.859909779,33665.4394220014,22940.331212032,42605.0343023877,34666.9878285117,41349.5228032211,48213.3589206614,41246.1972805798,39457.7988958372,37551.3165158784,38326.2157903197,37568.0532337269,39109.9208789157,37237.0351395819,39164.7087643147
"Q8BNW2","Cln8","Protein CLN8",0.0268100209292608,0.314452536446448,21,15,24,11030.4267987911,11113.0948443051,12743.5094531015,10822.5810347711,12452.3136776025,11094.6683037468,13181.038168437,11185.789405488,11001.004093293,11383.820502332,11847.0351710953,9504.09663880125,11396.9264883604,10689.1115768543,12958.5166564509,11272.5675368975,11455.0164642917,11146.9496618529,9784.9847682827,10173.0650837023,11295.7729396562,12404.5228987497,11288.5412398541,12464.6487389964
"Q9D2S5","Polr2k","DNA-directed RNA polymerases I, II, and III subunit RPABC4",0.0431545275690319,0.221475103444664,6,12,24,25995.0436264889,26225.473405445,25535.7747795383,26735.5151166988,25953.5753950471,25434.4721499943,24385.2702072096,24772.2465022363,26265.5558836729,29009.4584923778,24898.4239816858,26559.0727162928,25979.3999771319,24437.5447660724,24780.9096518031,24577.6674919448,27011.0529298702,29691.7071867547,25222.0018048881,26702.3590860646,24490.0369597713,25509.3206459821,26970.5458336318,26676.0521458285
"Q548F2","Gda","Guanine deaminase",0.00129719689501329,0.101217948511808,9,15,24,1412180.84963417,1367619.70655878,1368005.67659212,1379839.77900708,1373926.45709787,1362658.1110036,1328866.29241937,1299732.06675598,1343364.24931404,1306489.38948134,1359028.70590122,1335565.07327833,1338799.05287215,1298028.4104401,1239879.65567192,1233659.19755933,1333802.62460291,1354444.54075542,1372257.22901801,1362137.29660587,1377658.27187677,1288029.61656208,1338456.2844983,1252319.40999416
"Q564F2","Guk1","Guanylate kinase",0.038253999730223,0.204569792770622,15,15,24,14871.3130512247,11777.7880647338,14055.8261017346,14720.7854389829,15339.8704251401,14179.8051325045,14739.1648741286,12823.5206294766,12493.7881577446,13059.2579817632,13487.2006253375,14269.4326497416,13434.2450121605,13086.7353131204,11788.9705323615,14347.8868714378,12170.3571414222,12166.7148840008,13065.6496507928,12959.4231723363,16331.7878552444,14223.365452314,11233.304173137,12307.5042912677
"Q571M3","Lrrc1","Leucine-rich repeat-containing protein 1",0.00662062960968368,0.172116211147425,24,9,24,121054.893337698,128608.817125416,124133.127199741,119825.685672332,128420.928380739,128409.678951377,136124.162791367,142427.331487654,138454.078271585,137401.625547544,131057.020014835,133911.470592389,140379.461816894,146484.381919505,147845.946663499,149290.822543219,131851.712118144,139707.412986481,123734.749985983,126678.985388124,130716.591266075,134633.73077253,132306.930765095,131918.806788407
"Q5HZH8","Mad2l1","Mitotic spindle assembly checkpoint protein MAD2A",0.036062384083478,0.13129192862948,15,9,24,59443.21450543,53628.9532249239,57497.0670805777,54258.7313170912,57826.1037605743,54806.8828233197,55196.8029045134,52589.626734682,56562.9198420424,52629.5987869453,57540.2128417944,56128.690326953,59281.1066758586,54380.444897297,52097.938771928,52591.4722052511,54230.3252907135,55589.2558898364,53906.8828970189,54094.3686019711,54890.180094098,54268.7129704395,55380.8646583638,50420.5532627435
"Q8VC72","Ndufs8","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",0.00987513590069245,0.103935728392132,6,18,24,325223.620823593,322630.221621839,317420.406329428,319029.823008603,330278.449001954,319177.211149583,318640.966760995,311294.512392071,328881.190506669,343346.794820973,328865.32658334,331764.153963931,321289.817760162,314601.29009426,313464.379563522,320283.2259492,327762.691975637,328020.699697252,329341.970483917,328454.360264442,318581.193299492,313263.872234927,323486.634296148,310394.286093835
"Q5SQF9","Galnt10","Polypeptide N-acetylgalactosaminyltransferase;Polypeptide N-acetylgalactosaminyltransferase 10",0.00337011504281575,1.40264007805263,3,6,24,17348.6091344275,18896.320076184,9859.17106187425,10373.239042998,15036.3560418469,10168.4979318241,22413.2797111363,23455.3357235014,26940.6250022464,18126.5323827948,13658.2104593028,15037.8784198338,16582.1866890199,12023.7872700182,22848.6532553623,25829.0313304626,15931.7594569432,31585.1043542964,7771.68193771637,13270.0417014219,14152.7918984573,15981.3418491857,10613.4771708654,16876.5588339397
"Q5SWZ0","Prpsap2","Phosphoribosyl pyrophosphate synthase-associated protein 2",0.0481259996606032,0.104102229455862,24,9,24,118178.620255772,127729.863884143,117500.96008886,121883.541583582,123123.312890075,123716.377554872,121966.184234741,132935.706707322,121912.172066903,125827.464521001,121577.12995182,121237.535879579,122850.89453276,122497.946121144,120164.851838021,131078.415986918,118893.903957672,123165.163015288,120170.451282258,122142.938049602,121922.334631731,124949.405444746,118326.850415256,124214.267442146
"Q5U4C3","Scaf1","Splicing factor, arginine/serine-rich 19",0.0272693443784961,0.17240381507151,6,18,24,153591.817948582,161422.737616125,160227.596136596,145969.824292116,160818.282448271,140777.260346432,151620.803507726,146199.572613305,156680.178141036,155575.844227343,145641.999009207,148935.865370458,146530.593434459,149606.065493713,147303.193249005,141495.263103851,158432.737262474,166681.313971969,147026.365152607,157297.956430425,153436.074286437,156242.868367786,137368.675558049,144551.705391905
"Q60960","Kpna1","Importin subunit alpha-5;Importin subunit alpha-5, N-terminally processed",0.0342496971548685,0.175578528557132,21,12,24,126845.977614602,135052.66083321,129539.407120959,137034.71598972,142545.445729288,128916.360060162,132170.928156278,132973.092000005,135073.921322404,129993.975165829,131498.237033403,122423.580652114,133294.606248974,133658.986739179,137989.023983738,136883.642576923,135547.380776192,129052.715827926,116790.052951336,121648.108103046,128063.938104392,133289.409746115,137208.772027207,133393.764156721
"Q61107","Gbp4","Guanylate-binding protein 4",0.0413752025293762,0.257544748837675,15,18,24,106139.647054271,112416.081462886,107775.063161966,116081.31943324,118248.878615216,114140.444361239,121625.847149701,122933.416344671,111425.554491093,107566.34569788,106675.811161623,107406.076542788,115011.04984972,129389.513269416,119636.177500994,120580.529485437,118026.559957032,120020.638991184,105045.064785777,134272.841622357,121343.963483863,112126.361847713,109155.433542331,114967.431832788
"Q61554","Fbn1","Fibrillin-1",0.0174543570067815,0.477339905131318,21,15,24,2975746.85021564,3744550.5309914,3575330.01772896,2177868.22214788,2576196.68128134,2707560.63445943,3772284.04541951,3921254.06544747,3878169.65108911,2821592.74693344,3520150.26163017,3061866.44229177,3807148.03623694,4110488.48784941,4343917.27305937,4839622.97817763,3336057.73715394,3612911.1709096,3776209.84097328,3855401.23029386,3524703.46798298,4775585.51414397,4005491.21929098,4208280.27036401
