"Uniprot_ID","pVal.WT","pVal.CKO","Baseline.WT","Baseline.CKO"
"Q59J78",0.877148190706734,0.000584285474403754,170354.137963231,315290.613620403
"Q5BKP5",0.8260809755246,0.918500541137547,127246.751404903,139761.247921342
"Q5BKQ9",0.205583945953924,0.719719150414753,1445426.82775403,1411160.35471757
"Q5BL07",0.106386813133539,0.855347142424874,54730.3336631036,68819.4414375874
"Q5BL18",0.8260809755246,0.204472976334113,2041227.88867893,1692473.66323326
"Q5BLJ7",0.849999572729102,0.21509795808387,920012.432436923,977751.548091983
"Q5BLJ9",0.192111609276611,0.80967097254982,342771.380230587,313223.186435523
"Q5BLK1",0.850324935079972,0.353435684958817,424736.196833167,424617.815461738
"Q5BLK2",0.818905323043071,0.665943145102622,92043.5512356427,89067.880894551
"Q5D096",0.862354859357701,0.869327298643256,54891.0719508903,25277.1538140336
"Q5D098",0.681404309554183,0.00195566723483888,794322.582214004,684684.02532754
"Q5DQJ3",0.101624162842075,0.000920028726489543,1291360.67365021,1009280.68497462
"Q5DTL0",0.850245634684711,0.350217112027139,92318.0867375101,57890.7067792981
"Q5DTL1",0.024513344842124,0.85040498231505,491618.728617167,545573.085633681
"Q5DTL2",0.92612690413816,0.901944678212932,34978.9743116889,33919.5899300452
"Q5DTL8",0.238005269941988,0.0277352090434384,389149.183015369,410916.206663195
"Q5DTM8",0.915409862729841,0.838399847085081,296554.219867946,253930.000173977
"Q5DTU0",0.861028953306891,0.764701597315675,160513.380108463,98665.9352873878
"Q5DU30",0.392172595668716,0.593224681938619,246004.459849576,259236.368854921
"Q5DU37",0.875028059496033,0.0239116402882597,23989.3485872431,28011.7763226896
"Q5EAT0",0.900944523094147,0.887641015082904,106402.065435621,103713.126253761
"Q5EBG6",0.639920190619772,0.915649145045073,3563.40925791329,9330.96799626914
"Q5EBG8",0.944674018701619,0.346709635055266,88264.6092741198,93836.3586947059
"Q5EBJ0",0.825626517197297,0.0684941940944806,96481.858814249,47548.5489040202
"Q5EBP8",0.851524269168684,0.298957280597456,2416539.77573842,2552465.13218939
"Q5EBP9",0.551845116331918,0.0653802101011362,1618100.57502172,1332180.91794178
"Q5EBQ2",0.29829827452138,1.40919985651727e-05,1343706.59132737,1347044.73572219
"Q5EBQ6",0.83662985961003,0.802758888983259,838346.397750865,852485.969652527
"Q5F1Z8",0.804049328998899,0.566141486557729,975169.753397589,655672.834576903
"Q5F239",0.104949009587868,0.578107138791479,105829.187842996,97759.4005955341
"Q5F258",0.738024817120192,0.0186720431693909,359891.227476305,333843.075966825
"Q5F283",0.873944682646486,0.000481450888119213,200734.929403563,181037.564670723
"Q5F285",0.570163930906653,0.857316953439954,5141.281879932,5138.12350596295
"Q5F2E7",0.209407365856396,0.018806423373612,362538.52143238,329913.002143311
"Q5FB19",0.830254859387826,0.262785928463131,3252431.61255083,2550548.92668729
"Q5FW97",0.820966794033509,0.0114379104516538,6042137.91471812,9064356.31199498
"Q5FWB7",0.852244819143112,0.00908978145949869,3196103.70086617,4210430.65574405
"Q5FWI3",0.316973817639295,0.0176918143948135,255457.979535095,277879.199996051
"Q5FWJ3",0.507245370137046,0.780411727053604,14572306.1543692,15476655.7284559
"Q5FWJ9",0.791369495483034,0.000317790699213603,429303.238730698,400016.941108378
"Q5FWK3",0.728894978404059,0.0303683234387183,897915.453370428,894454.224637736
"Q5FWX6",0.56525685281198,0.0529759782449498,55488.3369090269,55451.517082997
"Q5GJ02",0.855557359588234,0.908947527792347,13352.3475959788,18880.5436547555
"Q5H8C4",0.883718757738328,0.0211123595118252,269791.715942364,236034.554829919
"Q5HZH8",0.036062384083478,0.132230645896056,68423.5901829701,89202.3310213995
"Q5HZI6",0.235135420518118,0.030376026954169,412337.687332855,422616.547885844
"Q5HZI8",0.850721724510032,0.736541388006623,36959.328561589,47807.3637076434
"Q5HZI9",0.700001476026737,0.1829034576059,59588.474858,45865.387341021
"Q5HZJ8",0.522280435072089,0.161454671180905,4313593.44591953,3352359.88375917
"Q5HZY7",0.197308725441096,0.177311355222566,157206.663730788,147970.214977802
"Q5I0U7",0.866209605617134,0.495864922110209,968717.260811394,994299.446621958
"Q5I0W0",0.109876557729686,0.0742790812418856,984598.759601343,1154643.33490424
"Q5I0X8",0.625362099888949,0.0776389994950993,52951.2831965449,56138.3475623507
"Q5I940",0.115679624024873,0.115251266886364,88756.4499411638,102540.136475965
"Q5IRJ6",0.14075535436284,0.0492663302610769,66680.0681348169,68834.7864239843
"Q5J7N1",0.433936467517875,0.00398153861700246,83186.5416834847,88673.2963036724
"Q5KU03",0.474864698820142,0.77411297197153,517895.623948546,562428.857101505
"Q5KU39",0.243278597441252,0.763183958487866,131056.734653001,132411.520519536
"Q5M8M3",0.870418263362237,0.254434703221096,131908.699099601,115828.550915326
"Q5M8N0",0.820966794033509,0.904555495123761,52671.3929275977,97725.0123825394
"Q5M8Q0",0.0277585308145347,0.0526862934337662,634114.822095386,634585.60768874
"Q5M8R8",0.895637885256426,0.557357035608524,2633203.67025147,2558381.42949721
"Q5M9J2",0.829817323902504,0.804049328998899,307944.955450139,163288.222673777
"Q5M9J9",0.00137195067784413,0.126193562910745,118867.197373609,100348.596172333
"Q5M9K7",0.912370285253198,0.00530871815600329,950279.927196562,1024626.60069192
"Q5M9L7",0.872855101752217,0.918231274257337,919414.010004419,898399.087045497
"Q5M9M0",0.241739398475829,0.00330273021823197,488279.139792649,463360.579683752
"Q5M9M4",0.851410942861032,0.0175031286530856,593557.719681242,657221.759959074
"Q5M9N5",0.802930483956004,0.0463010336417066,212723.750663468,277685.728359887
"Q5M9N6",0.228668830334474,0.763800018288249,160477.17934992,145143.977250959
"Q5M9N8",0.112373287186257,0.0081807273292591,653531.684211691,877466.013262082
"Q5M9P1",0.70870057583722,0.0194130821921156,125064.08284277,120439.270943466
"Q5M9P3",0.80303233942488,0.563901829848918,1258559.03795094,1104345.99445492
"Q5M9P7",0.815681703803387,0.66141868764234,375674.14707649,396440.74783461
"Q5NBU8",0.850939386711167,0.671204611594663,31219.3704271396,41088.0008982563
"Q5NBZ3",0.0706346376599331,0.609467590952971,268662.782034227,252715.130525862
"Q5NC81",0.277352090434383,0.134579856755862,342103.319176914,278256.992110281
"Q5NCJ0",0.738024817120192,0.0212330586476265,18261.5149846427,18167.4249825176
"Q5NCJ9",0.884273642609121,0.0905082555330104,139848.531107627,168057.862860423
"Q5NCK8",0.912953494560876,0.281344456299659,231958.284989532,214135.338059132
"Q5NCM7",0.388035624378594,0.577831709920692,332615.189293824,253549.533540318
"Q5NCR9",0.820966794033509,0.259113231608358,79682.3218134025,71289.7112599738
"Q5NCU4",0.874576591897588,0.804437145433156,649360.652505923,951868.443372231
"Q5ND42",0.861206911548277,0.00208183931450591,1109599.09662095,1092738.74716068
"Q5ND51",0.202304479450689,0.00729876820059157,970126.440812894,887144.849437896
"Q5NTY0",0.16035320621306,0.675012282805584,1006192.49695917,945368.808153974
"Q5PPQ7",0.922856678963025,0.35052510228705,1163160.53269183,1038289.35825359
"Q5PPR2",0.264811358336244,0.231677712967473,369772.258123419,380969.956550138
"Q5PRF0",0.804437145433156,0.00872610915120971,143263.932260495,186980.382195968
"Q5QNU0",0.849999572729102,0.408458551977468,301944.507373899,264604.882599008
"Q5RJV4",0.920367900465718,0.0306469734849076,1929413.6114381,2082171.29919516
"Q5RKN9",0.22397206671692,4.46914820679541e-05,798068.768560793,865131.447500707
"Q5RKP0",0.675012282805584,0.0710780454078172,1537685.07213246,1911656.44288627
"Q5RKP4",0.0402634359043506,0.00393161330233407,2865846.15623782,3242183.95002299
"Q5RKZ7",0.91337093660405,0.889004595238637,241145.687917062,187028.311985505
"Q5S006",0.490818372228597,0.220911416410461,25362.0490994091,28402.4012353258
"Q5SF07",0.770442279894256,0.394617450882193,407425.611658601,580248.063739996
"Q5SFM8",0.788326457707378,0.846694169170486,125777.635500873,128319.62753663
"Q5SNZ0-2",0.0104828977617641,8.99890928955487e-06,87322.0893523617,101097.912932207
"Q5SPX8",0.721417805175455,0.828204711889894,107744.316488257,90646.6267024743
"Q5SQ20",0.322975224703774,0.00282111186790101,130288.320320139,167513.923650236
"Q5SQF8",0.944934101116294,0.135989568296326,15755.1642667479,17113.5058448138
"Q5SQF9",0.00337011504281575,0.932832207606034,15151.3624551635,16697.7002377882
"Q5SQX6",0.770001623629411,0.899093324151534,69785.6343720272,66121.3044755578
"Q5SRX1",0.0104828977617641,0.00354107754501999,290179.190356884,281102.557556137
"Q5SS40",0.939304312698426,0.00699348157579636,5805692.42262254,5673270.37857435
"Q5SSL4-4",0.850721724510032,0.0142973880645673,55950.3997778826,56915.1159167684
"Q5SSW2",0.817439850907954,0.23585690751394,126872.113548967,141191.981897021
"Q5SSZ5",0.0777688817581696,0.72692857220557,787256.772858117,523927.376380902
"Q5SU48",0.504336630383787,0.850599125908864,12236.6712178512,11554.6779326766
"Q5SUC3",0.0554704180868767,0.00359033838596766,4326172.51434445,5622042.65490872
"Q5SUE8",0.864694367337235,0.877144722544253,37724.397178556,42040.6671501208
"Q5SUF2",0.135000171090069,0.0808461382746249,631764.782394629,529305.288588389
"Q5SUH7",0.0627866044169635,0.0224624499677591,809502.790682746,785311.254868695
"Q5SUQ9",0.84257118335018,0.588252923923284,72193.3266948671,76020.9712781493
"Q5SUR0",0.825626517197297,0.00728878392989124,1115427.66534301,1007844.65308341
"Q5SUR3",0.509136352271667,0.00405773289740164,1481336.74263462,1382563.50660654
"Q5SUT0",0.801828447576143,0.142269687807855,521794.876577444,437896.971233323
"Q5SV02",0.916698082568342,0.920632707460063,670634.189211471,618017.130604202
"Q5SV80",0.0782483282943204,0.518696531315744,9655.11957394543,11736.2857025971
"Q5SVF7",0.850324935079972,0.899093324151534,131317.478302338,97145.8638174425
"Q5SVG5",0.543345965630819,0.0341643638685581,2589581.36673222,2193187.56138025
"Q5SVP3",0.0407219997128181,0.0390354339579395,730601.594052626,737799.479159889
"Q5SVR0-2",0.786264724708492,0.85964323445087,240297.97288344,217554.256355739
"Q5SVT2",0.859611403324822,0.72692857220557,197510.277189694,196496.248141016
"Q5SVY2",0.79613307740568,0.000655544236939408,7241556.37072291,7010824.24168453
"Q5SW15",0.933958193809814,0.678378141171631,40836.8554444533,38453.7189526649
"Q5SW18",0.922269497284637,2.12192218142332e-05,1056899.7675666,1009856.74689147
"Q5SW83",0.829817323902504,0.149035081090066,1254448.18384492,1267477.12307438
"Q5SWN2",0.518152115077648,0.69210555436429,267081.005466651,265330.516383544
"Q5SWN9",0.781899909440014,0.00243116288271399,222005.09277727,228209.906336341
"Q5SWR1",0.895770271806788,0.0351133739760181,2040759.61925822,1832408.29378447
"Q5SWU9",0.908283991616401,0.107783203014322,873544.213358745,947790.044738534
"Q5SWZ0",0.037011394190938,0.25387228793812,109709.990921469,98486.4913412817
"Q5SWZ5",0.68863029575333,0.106737227508838,2984368.40499277,2103579.01156876
"Q5SX50",0.280173689621711,0.142851716747912,4012243.97157008,4205886.32971519
"Q5SX53",0.18694672121976,0.00688032327908462,503040.968994418,492400.093179674
"Q5SX74",0.0641678821360007,0.817439850907954,691408.805775286,1174480.76383639
"Q5SX75",0.915649145045073,0.84891990167773,32606.4052557052,79799.1748203025
"Q5SXG5",0.852089928256818,0.914201386429457,37937.3497130277,40328.4305259598
"Q5SXR6",0.857316953439954,0.842964434900132,8717045.50060639,8997553.57104107
"Q5SYD0",0.855347142424874,0.0922885235786673,1987374.97239634,1720646.89628469
"Q5SZA3",0.706871369917634,0.636979469266884,496069.860948703,616922.436940331
"Q5U3K5",0.309049472198313,0.903880846456374,178534.48937998,171565.927575516
"Q5U438",0.0698684017069237,0.0394879997215206,1205877.92346917,1311408.87520443
"Q5U452",0.875416893559611,0.787505953222701,33736.6950867875,27756.3326266726
"Q5U455",0.722513530813209,0.518696531315744,16731.689263277,20426.5688957727
"Q5U458",0.395966271829149,0.0637925352396846,77233.457658769,89050.1718032822
"Q5U4C3",0.0272693443784961,0.781535955606742,133087.279611471,119260.758006053
"Q5U4D9",0.912953494560876,0.0106064499545828,59295.6485890457,60396.7053235153
"Q5U5M8",0.304292897141093,0.921827608278922,58203.6422832685,63518.8863433597
"Q5U5V2",0.888528592878295,0.149960411813675,102055.045871041,40606.8791915373
"Q5UCA9",0.464110276386876,0.56525685281198,57922.2781094268,61645.8500926797
"Q5XF89-2",0.0727750812253856,0.00318523089360197,42567.1660308351,41169.0539387477
"Q5XJE5",0.943967077400736,0.302042075217598,99148.7817174628,81413.7754781371
"Q5XJF6",0.911311377311072,0.700001476026737,998215.56180116,929202.208386459
"Q5XJI1",0.873314655380478,0.331367124615691,13782.4668307564,14400.3258060261
"Q5XJY4",0.223385736866961,0.855347142424874,77859.3909944352,73307.7060741393
"Q5XJY5",0.637056796274258,0.0844565661618461,2293658.85366241,2057541.35877637
"Q5XKN4",0.498655301688795,0.00381767275365425,73402.1048001198,72482.3462271199
"Q5XPI3",0.276629906491903,0.825673744900745,83003.822875119,70340.47926583
"Q5Y5T1-2",0.112373287186257,0.320706412426121,66797.8255235623,69701.834144111
"Q5YLW3",0.293539832928451,0.936552037147135,1792044.04592737,2012448.26030716
"Q60520",0.766910704642528,0.157736296029173,56475.2258883562,57401.7917036383
"Q60575-2",0.939924320522797,0.68546155487407,161760.57197523,152043.998184484
"Q60596",0.802110822247299,0.770442279894256,139004.09922445,141098.561945496
"Q60597",0.825673744900745,0.00499129944684465,1442223.05586845,1784277.26777805
"Q60598",0.0653758498881047,0.256853227854302,1679532.12495061,1374509.91575012
"Q60668-3",0.35052510228705,0.6346807198453,3674437.93919377,3064434.03246698
"Q60676",0.051767274734165,0.125993818944763,400050.031720548,403162.80764259
"Q60692",0.914333326404353,0.113412952563997,423027.109459617,377283.450279341
"Q60709",0.900634368609385,0.373632009813606,121284.855625715,113354.366583341
"Q60710",0.881283825294964,0.00259882928841841,2584468.33830633,1709834.95468716
"Q60715",0.869327298643256,0.793279269798548,3444132.77026562,5515056.07926943
"Q60749",0.890800730249317,0.00354107754501999,578145.896312666,505653.602233948
"Q60770",0.915409862729841,0.694202278882195,393485.65357582,364402.328053356
"Q60772",0.388844408790848,0.1059519564899,143771.320466515,164732.592360851
"Q60778",0.883289140049514,0.0509859686155829,35709.5236094706,31983.6009271002
"Q60790",0.768857201680962,0.000207286491799697,207648.760619176,245139.728764624
"Q60838",0.721438407194507,0.0633370785354757,192399.881791966,233368.017111144
"Q60855",0.886921670299239,0.755947280893035,510794.951260818,458992.413301751
"Q60864",0.302042075217598,0.0568909034778923,4720809.94597196,4081164.05492192
"Q60865",0.829817323902504,0.0936850414990547,1085847.09783722,922812.073221783
"Q60866",0.636979469266884,0.415761509699044,163706.990708321,155382.306692087
"Q60876",0.869992403085869,0.855347142424874,23379.1750259754,27207.6565300379
"Q60902",0.577831709920692,0.0039073959117462,923799.183383771,803071.744973609
"Q60930",0.694202278882195,0.00398153861700246,1242976.7337962,1493893.95602395
"Q60932-2",0.189561649285538,0.010888282580953,2422565.78829375,2607890.8715812
"Q60949",0.875028059496033,0.860463000955741,37154.055784453,64109.3516221352
"Q60950",0.91337093660405,0.100240888948758,8586.94021984418,9548.39813775169
"Q60960",0.0342496971548685,0.574502282645166,222443.163761092,238552.773688689
"Q60972",0.804437145433156,0.00586436857886827,250305.964076727,235946.389812528
"Q60973",0.0320282846802657,0.0123926619541394,611698.776755202,606559.087669747
"Q60989",0.908283991616401,0.878017534825439,71420.013623876,68536.1300262797
"Q60992",0.672750051470842,0.462801519254796,104952.474994763,74712.6394412622
"Q60996",0.927926319173306,0.208023907999743,135058.67584836,139421.318574439
"Q60I30",0.0210132596472585,0.000394694050681009,632911.860963335,526095.215296057
"Q61001",0.147459836643006,0.912370285253198,313121.188815046,157741.78766112
"Q61024",0.817439850907954,0.397321737367536,526023.208864025,868589.566777611
"Q61025",0.020371625474041,0.207476628053122,54103.5974626236,53131.3418794853
"Q61033",0.096073828658853,0.669114457412142,753492.18765571,657237.183310559
"Q61048",0.804437145433156,0.0908695368646771,29005.6876187411,32106.4396761066
"Q61074",0.0957174416500922,0.852244819143112,460165.487953562,413014.249468479
"Q61081",0.757115899504647,0.0033275329645631,861477.831847174,832454.170643936
"Q61097",0.316973817639295,0.275637595156187,87489.581146044,84834.2020983643
"Q61102",0.0114242469215936,0.011836272381858,73855.1619775004,83194.8264520002
"Q61103",0.737409569861947,0.925287256344822,270907.934267054,240376.160632993
"Q61107",0.0413752025293762,0.767898719917227,200066.216537393,481268.409691852
"Q61112",0.869486445934504,0.850245634684711,217564.214242438,312366.607086373
"Q61122",0.743142714144698,0.595598446818353,27260.2549772278,25765.4134980704
"Q61127",0.72799513167122,0.850921971909184,211527.827480951,245928.422682366
"Q61136",0.844554365476705,0.685651039822093,442979.311071015,478021.525044134
"Q61140",0.416918912772847,0.153999833237956,414076.52352102,306452.129509621
"Q61142",0.826650487023792,0.278442566657303,115330.814205017,93362.9310401355
"Q61151",0.815681703803387,0.892886940009182,260015.596510736,236155.416278445
"Q61160",0.842690770123886,0.896917754174545,48460.622312094,36554.2893775973
"Q61164",0.28137155820937,0.26608596595137,156362.924550673,146283.766235907
"Q61169",0.737299183215029,0.847846653357736,57429.3387923293,43552.4528939451
"Q61171",0.878017534825439,0.441614372346392,2241748.0223724,1685355.23992862
"Q61177",0.912370285253198,0.348807499595464,975721.546657241,1185642.57702356
"Q61191",0.545996348753415,0.102741291141721,870583.6344556,785090.638708672
"Q61206",0.0320657819602665,0.00970654109605782,502266.925726642,416912.30927775
"Q61211",0.890800730249317,0.817439850907954,195635.649365121,174370.964915014
"Q61249",0.802602873170312,0.138683854022106,413173.292004591,376643.172251568
"Q61292",0.0657289649987831,0.462801519254796,511986.869338677,401579.813692744
"Q61411",0.920864249253615,0.674477364405678,55034.484305566,45913.5430959416
"Q61425",0.898955568951585,0.780460030955946,1088115.11982649,966185.648946209
"Q61458",0.833514213724344,0.850599125908864,49274.7135300331,49024.6730082103
"Q61468",0.770442279894256,0.777228172616473,719648.802859934,433690.946764676
"Q61469",0.911311377311072,0.0181997645551084,81755.2195919357,176547.176306757
"Q61475",0.293406821440642,0.342110527651761,489026.453822761,246500.481857762
"Q61510",0.693419270110531,0.61402269482255,207456.7140589,281355.322939632
"Q61550",0.499120758029506,0.184911805362808,354806.345851361,294543.730381177
"Q61553",0.00660941970887435,0.273529332513557,3282352.71810475,2174520.26061022
"Q61554",0.0174543570067815,0.130562164805868,4048374.1941082,6835158.19005948
"Q61576",0.571398108903074,0.870158407393465,1624599.82449134,1111990.80886088
"Q61584-3",0.474232292692851,0.848242593008722,513893.70972492,557247.142749383
"Q61592",0.00137195067784413,0.191360311698365,28307.8835285584,22915.7116822988
"Q61598",0.40526899156242,0.008946499936907,4891937.98674853,5010834.72935771
"Q61599",0.518696531315744,0.00729876820059157,1766862.39587857,461864.860412132
"Q61635",0.175999809414807,0.138683854022106,416179.918050277,523553.27121441
"Q61655",0.9227536747871,0.315472592058345,728203.69233033,791858.02710145
"Q61686",0.474232292692851,0.0801991593131124,522492.415528674,445633.477887626
"Q61687",0.230922035393098,0.296486374656144,526676.743058346,472417.6641129
"Q61699",0.733494908230248,0.932253874658817,1476597.78285915,1849964.83158823
"Q61712",0.0224790350058384,0.00298043171657998,293908.97610545,215125.84631125
"Q61730",0.0217378548075088,0.852584678843719,35368.825602413,26130.0743373889
"Q61733",0.564129191937735,0.944674018701619,92421.6612319378,119506.693409208
"Q61735-2",0.272066977314519,0.0197439998607603,453846.645268787,428586.817928641
"Q61749",0.481047769145346,0.725663184790286,71159.022768142,89587.3485851951
"Q61753",0.877383382867731,0.79266964636617,945659.365164305,1350156.49026007
"Q61768",0.372518559435038,0.332998847172698,2807085.45995248,2912607.8530156
"Q61781",0.873314655380478,0.890605979584871,86940.4079124859,58835.0463615249
"Q61805",0.221189754964509,0.221132311614305,80110.5791763079,76576.8599457337
"Q61823",0.91337093660405,0.361768010311821,871430.515366175,560155.05722282
"Q61833",0.00742828631579516,0.00469465935972358,1747725.78819943,1887917.67305851
"Q61891",0.393247083946549,0.571398108903074,38145.6640565642,68856.4743413072
"Q61935",0.87531997032413,0.693965442258616,231992.769975771,291311.75827292
"Q61990",0.41680660192542,0.361768010311821,1527145.51386147,1464924.76267249
"Q62011",0.486188919146575,0.774615967205526,110231.658443528,78389.2586564913
"Q62018",0.84891990167773,0.883289140049514,271758.542103975,228572.047113807
"Q62048",0.33752501559302,0.800442624182671,431545.718288427,406348.716620326
"Q62084",0.893676202187884,0.403926497095791,313731.702173215,264586.441300011
"Q62086",0.639898407730136,0.251987637889527,240533.192318772,295552.038048781
"Q62087",0.0947707272104229,0.242970797608768,261998.788063063,369016.239091106
"Q62093",0.913641774614684,0.0776162726492754,277070.124688977,253480.109523087
"Q62101",0.078396255296606,0.669114457412142,33245.0882958033,31034.5961362411
"Q62130",0.0703776771814202,0.588252923923284,62368.930011942,61550.7425634805
"Q62159",0.127756443672724,0.059034376524665,121805.087913477,168069.433299398
"Q62181",0.00511297649713709,0.87531997032413,175817.133191172,128383.879005384
"Q62189",0.770442279894256,0.555172353806893,451111.81238543,381590.343634745
"Q62190",0.89270534075192,0.876156022420405,64855.4133484261,55626.2805915845
"Q62210",0.367632468058782,0.855347142424874,73180.8684401233,57167.6931857548
"Q62219-2",0.0776162726492754,0.851755386942728,113414.31532668,155042.011964148
"Q62245",0.286880220192373,0.895770271806788,221591.357830995,208357.76814599
"Q62261",0.88826076870454,0.811378440409094,13637105.2482081,11646623.8225786
"Q62266",0.514382379851505,0.29829827452138,894684.380620347,203244.906193993
"Q62293",0.287964085778897,0.193992876752887,436608.886218331,449002.870045813
"Q62347",0.875416893559611,0.777269546611242,13274.4026368862,14325.2867802175
"Q62356",0.843085511063908,0.13937066582479,207088.597517138,279860.658408769
"Q62371",0.287531927387944,0.204405105833716,73437.2697658783,54328.4346506863
"Q62383",0.785168423915874,0.0950921452917886,433557.455010769,409024.725994826
"Q62392",0.471247579945089,0.872972534154213,57682.5434124242,39992.0530459399
"Q62393-2",0.782318266052983,0.424057838701826,506081.328834716,554593.912489577
"Q62415",0.619219887897973,0.136793289140029,16943.8463231054,15145.6707832427
"Q62418",0.0827504050587524,0.00940321168680602,1039871.41601067,931045.5702633
"Q62422",0.835406270002773,0.00378528978950413,618222.563491161,635171.669269017
"Q62425",0.825626517197297,0.384838215316276,720166.798802028,580185.702195282
"Q62426",0.464419667041035,0.00195564681092402,1120444.51212874,1057811.03661597
"Q62432-2",0.139939086771603,0.634430091500599,199507.931922978,212328.080676182
"Q62469",0.761730943262115,0.293406821440642,54501.4848657791,131418.185107676
"Q62470",0.833613203850841,0.790771631487077,436450.219756495,218046.143695156
"Q62481",0.804437145433156,0.893676202187884,42098.0786055304,34285.3016015187
"Q62511",0.851524269168684,0.000466405547865487,44723.7888060137,38062.7702767909
"Q62523",0.0786998300133926,0.20119380336649,2107777.3365298,1636355.98181428
"Q62559",0.877144722544253,0.833514213724344,28649.3107241409,28812.3166427529
"Q63810-2",0.85040498231505,0.00557121473684637,638564.551100343,596790.368495779
"Q63829",0.415948123902852,0.0739301433459143,243986.737644187,218479.607028771
"Q63844",0.925004192362404,3.42542536068588e-05,397974.002138721,328039.231782314
"Q63918",0.913641774614684,0.886921670299239,2132760.9591162,1299502.24426019
"Q640L6",0.256970709882035,0.859097403515674,49500.7410751498,44890.0088015709
"Q640N1",0.261980324997507,0.72692857220557,217786.982469586,292305.756925492
"Q640Q5",0.847846653357736,0.144895217726453,50551.0746700771,49717.5173109174
"Q64127-2",0.815681703803387,0.733494908230248,55182.6119786538,51683.5358108705
"Q64152",0.899634413944245,0.557357035608524,645723.14014113,574665.949319129
"Q64299",0.161454671180905,0.29829827452138,47079.6784252309,35011.4226748867
"Q642K0",0.815681703803387,0.0255340019764988,2899011.68497932,3300221.79986649
"Q642K1",0.0313173335461783,0.00536532498254123,168625.342074553,185822.476915289
"Q642L7",0.499120758029506,0.000472052678498901,2360702.53766687,2404984.98391978
"Q64311",0.842964434900132,0.436797079002732,67221.625074209,82894.6393386514
"Q64337",0.29829827452138,0.000917894653927735,222370.656329375,260024.890802418
"Q64364",0.780460030955946,0.174979983955882,16060.1278372317,33809.9711156149
"Q64429",0.181016511066021,0.142638217937683,485301.198065283,387606.646790248
"Q64435",0.674477364405678,0.44583831928654,217908.831115347,222696.72865024
"Q64442",0.550001159735294,0.490818372228597,656645.904780511,459830.250331674
"Q64449",0.000273004674872163,0.263796865975234,1159569.36303338,2013486.44362435
"Q64511",0.864812532696105,0.690869486770198,985385.03173842,1024163.08701657
"Q64514-2",0.378792713831977,0.937479009711187,1163684.36570857,1399219.97306551
"Q64521",0.742199380614368,0.672631969874748,998347.014403004,1499091.86444729
"Q64522",0.810090928487537,0.494284849127261,3165.47829272051,3249.57961292426
"Q64727",0.832428931378278,0.436797079002732,7309823.14696813,7679315.65177612
"Q64735-2",0.157736296029173,0.0136319281495533,207150.185800533,181812.339740714
"Q64737",0.0144581056131626,0.250431897157945,1224179.18971711,1330767.21788914
"Q66JP8",0.29661234096931,0.35834444790427,184412.270380108,181040.2607244
"Q66JV4",0.91925618899217,0.89270534075192,33545.4742530483,33765.1262642576
"Q66L71",0.684221055303522,0.793103362581276,61543.7709847627,66590.748338268
"Q67FY2",0.217653581851615,0.787505953222701,80800.4673538574,70068.3645663263
"Q68ED7",0.293652017572665,0.474232292692851,31689.3765575943,31328.6523114747
"Q68FE6",0.8260809755246,0.716519769665112,107625.639599666,108365.262891275
"Q68FL0",0.0356619003724248,0.85040498231505,123520.446237968,84657.7092582662
"Q68FL6",0.930529601724839,0.00477402062768915,1271830.8499797,1310583.2358705
"Q68FM4",0.388844408790848,0.828546244955609,119686.792301653,93619.1013605012
"Q68FM7",0.69339805190483,0.338041894178884,61412.7243309782,56120.1094565464
"Q69Z38",0.786264724708492,0.842770845892111,322257.759898811,312930.895826739
"Q69Z71",0.888528592878295,0.0684941940944806,82143.2769745747,179985.909767354
"Q69Z99",0.203248325684149,0.125215948578972,18800.3685067968,16022.5729192717
"Q69ZA1-2",0.564129191937735,0.898621561456826,136536.566001908,133168.15640488
"Q69ZC8",0.86455375924485,0.00190350770997836,26373.6956105166,23487.683241753
"Q69ZG4",0.417577403558307,0.872786869056882,85337.7504571517,87250.4782915151
"Q69ZN6-2",0.850721724510032,0.020360999856409,24054.9480927784,26193.5737982947
"Q69ZN7",0.00243292273353052,0.000374715627400602,8822579.86801654,8482347.93631002
"Q69ZP6",0.924541638277564,0.243169672435513,43344.7902944422,43690.8472159597
"Q69ZQ2",0.786264724708492,0.0253608306087602,105009.410950938,98064.836491743
"Q69ZR9-2",0.870158407393465,0.0313173335461783,16096.6853075813,18014.5041716887
"Q69ZS0-3",0.0920614771476455,0.388844408790848,130462.351560799,142514.011149931
"Q69ZW3",0.60853383030682,0.733358466054673,266895.890156216,209236.491534424
"Q69ZW4",0.781168159803237,0.00011745071294385,1881304.08906036,1520639.73855245
"Q69ZX6",0.0329433785282733,0.655931300184071,29439.9130894312,28241.868047254
"Q69ZX8",0.757590470449321,0.153592464999331,30155.8881841007,51808.2344902326
"Q69ZY2",0.508731167530782,0.24223141852783,85724.2794091716,91535.1684808064
"Q6A009",0.917019019468889,0.0153234867424538,263550.58044927,303647.178995071
"Q6A028",0.639898407730136,0.0551669367058349,484208.11260463,619323.834709626
"Q6A037",0.639898407730136,0.873944682646486,27236.58326726,29177.6485790744
"Q6A051",0.504702139824448,0.912370285253198,27064.8178078475,24642.1725799503
"Q6A097",0.483136731726921,0.77411297197153,14243.5377624722,12758.5405867508
"Q6A0A1",0.155760877306043,0.150562563378665,82297.9402974719,89258.5058636163
"Q6A0A2",0.396163177734804,0.906664505124215,208612.684455437,235969.000369066
