"WT_female_mean","WT_male_mean","FC"
892389.619150662,825390.903599151,1.08117210313242
85683.7148152222,82198.2696076329,1.04240290244827
869082.383819732,827810.308097236,1.04985692412717
183008.039120638,161128.509131442,1.13578931566572
210714.440023931,130223.294137028,1.61810098124385
2137120.70965049,2163491.44454899,1.01233937548751
448497.102136793,416447.675138348,1.07695907292026
923405.835609016,927036.580410477,1.00393190584405
19106.4388412369,20553.4669822905,1.07573510443665
1210356.12034014,1226839.21566815,1.01361838474727
28363.423661877,28077.9219557366,1.01016819216858
11015708.2760399,10943151.3150278,1.00663035344421
266063.846782766,268908.362949094,1.01069110366074
1535467.77792059,1489280.5711054,1.03101309968807
46627.9931863978,49144.9826091729,1.05398022198196
799327.342771523,721939.355958788,1.10719458106001
4526375.63567217,4429113.99187154,1.02195961629778
85858.2017017793,93324.1004670805,1.08695615115762
266651.072797165,259700.902032002,1.02676221264841
736125.439803401,774147.401344623,1.05165147063981
51611.6247443955,54318.8042747456,1.05245290268922
71734.009400448,59698.0515826752,1.20161391366525
322054.778246953,329844.77069365,1.02418840822391
2953915.79465863,3013970.07773775,1.02033039776818
7013.76003771981,6885.2859919599,1.01865921704776
17198.267030949,16049.4833911959,1.07157760855924
88696.4634096099,83742.4779012566,1.05915737905672
1524049.30125546,1260320.70450611,1.2092551489525
97520.4179657803,95830.9905096914,1.01762923921691
356656.615364978,335132.508442012,1.06422566113633
1631798.98248382,1545676.38241972,1.05571839037177
41319.4829262383,44852.378855042,1.08550193948725
48158.0264418931,70266.2196471876,1.45907598044886
766941.65347474,773969.775106314,1.00916382830393
16928.0273651315,14161.9606404638,1.19531665105497
5985.3992626837,6024.93883906672,1.00660600482069
911154.154722227,827794.44701026,1.10070097475652
437976.358167567,409005.373274907,1.070832773322
393234.330022654,407134.47858226,1.03534825801909
889877.750468488,838650.868899393,1.06108248792054
780886.45906529,715401.239773819,1.09153635142172
627289.232723465,626964.816018596,1.0005174400486
191110.046887203,193662.809078128,1.01335755096346
972852.65153395,935253.149967419,1.04020248589148
189686.909233324,189028.928034038,1.00348084923366
412634.620739121,395725.442164232,1.0427295714989
86125.0433848009,90819.5540202842,1.05450807861435
914989.775502651,949906.01719231,1.03816025339789
1730171.13620454,1604534.7257576,1.07830083601812
9868.66340697851,10900.82301401,1.10458960494099
546356.946024899,520968.239611579,1.04873369330969
1333668.29942676,1340239.33655685,1.00492704005405
209316.07717837,205888.22881272,1.01664907404088
7530581.98164506,7718197.8812099,1.02491386456215
8956947.35947222,9253148.76214934,1.03306945891157
252553.710473018,254661.672728708,1.00834658992632
26683.1901659783,26451.4237512893,1.00876196369875
15226.3847950947,14241.6544067319,1.0691443817017
1431459.50753222,1395276.95299525,1.02593216669945
29760.8787319375,29317.4157163352,1.01512626555809
22998.3644803798,23660.5325637593,1.02879196405225
451183.61997126,467818.593314672,1.03686963047212
3390630.48317331,3272591.78198682,1.03606887416762
158854.467092345,166176.914558546,1.04609531982468
679192.999292727,784006.408758784,1.15432050915602
57037.2222859802,56549.734336525,1.00862051705768
76779.9699133066,80740.9452318673,1.05158865421585
75119.2276781972,68080.5403986474,1.10338765289369
539548.81992512,535078.244914952,1.00835499303635
44652.5957705029,46386.809879662,1.03883792373622
440005.790824103,468728.122299249,1.06527716696944
364459.617879695,351873.604183854,1.03576856446801
48393.3310059113,51940.1056497909,1.07329056649244
3612.79626842352,3603.12647807936,1.00268372215158
43938.2694548578,48173.4149471519,1.09638853657278
374304.529962722,405985.232457179,1.08463884339741
33203.1362163276,34695.6036122819,1.04494959109376
63044.9992508518,57458.6889077902,1.09722307364212
96042.1050283793,89098.2222620309,1.07793514382281
22595.3710609309,23169.3101035349,1.02540073544516
23460.7905738148,23717.4236784505,1.01093880889599
235570.43010193,224242.620371697,1.05051586407373
58089.660670731,60782.3857756349,1.04635463650179
147937.20940387,136098.418070847,1.08698698707034
268039.473307805,316416.435918167,1.1804844712361
93688.2004969014,83557.036747595,1.12124848060266
702994.626209523,781467.588838213,1.11162668917088
24041.5769581475,24196.3728670406,1.00643867534824
1132679.70224139,1152448.82688125,1.01745341123421
239261.400227492,245249.379291997,1.02502693313176
331896.824437306,324314.649749256,1.02337906935105
180675.197373111,190867.330619305,1.05641135803021
157757.741368828,152034.791572932,1.03764236946482
237345.977062595,252872.465021101,1.06541711029048
624613.427657102,662751.540576081,1.06105874646665
2026015.53850098,2084994.48554044,1.02911080686138
6358.04871493493,7079.03717913135,1.11339775716138
63606.8043680943,66306.2188939137,1.04243908419291
566890.47851397,576548.144471162,1.01703621126696
325103.628931656,327281.12191825,1.00669784275786
501401.798607324,458358.643280649,1.09390715318162
281687.129310445,266103.999353367,1.05856029971344
1650060.43501068,1749960.18158416,1.06054308342521
107655.492759467,103554.702237563,1.03960023478698
11881.7545018005,12218.9951847847,1.02838307111405
190234.57454585,200804.496505967,1.05556257050198
17375.0488340807,15972.1845215433,1.08783171210207
23129.8554159281,20354.0661221463,1.13637517325158
9344.82444366535,8845.86917272069,1.0564054544785
65013.9094450605,65624.4640913699,1.00939113878124
689357.05522426,511181.123785636,1.34855733740541
106030.342804962,109169.900965407,1.02960999726485
14175.3400338915,14793.9911794491,1.0436427728773
183895.05186002,191810.057997064,1.04304088694605
42419.9683626447,43759.8438320378,1.03158596107236
5147.64582783973,4970.62605216339,1.03561317504448
629671.463052626,606989.278079336,1.03736834536034
11764.312798967,11231.3816417785,1.04745018682351
30475.5341917908,31244.365596861,1.02522782374319
553059.584327736,515585.128000791,1.0726833539056
151708.955701523,150125.234099192,1.0105493364379
261038.26045479,234179.481928371,1.11469313325509
93586.4570415874,91426.6082325252,1.02362385361129
628635.654224558,620448.377046477,1.01319574275793
654768.022458584,684943.859215572,1.04608630189923
38428.5011000562,32271.6057162083,1.19078367026391
1805872.77239533,1663651.71222904,1.08548728025275
2986819.73162367,2732921.91993325,1.09290342685554
1585403.12724524,1466740.81748088,1.08090203009974
2258391.38308593,2081720.56103619,1.08486769327089
1905940.44499247,1762766.82445959,1.08122096385424
2268530.63413402,2097172.89842574,1.08170892148993
614974.845063657,625528.29166059,1.01716077768326
61401.8644963975,55910.6901704104,1.09821331679596
10216.1914004585,10034.220099869,1.0181350716626
107779.931233629,159918.293764059,1.4837483373172
94283.0731848727,101697.966107921,1.07864500670771
37130.1776007783,39698.5971669606,1.06917337142305
32348.6531462945,33621.5261145137,1.03934856151391
9091.17355081561,8201.78066074243,1.10843899963458
483563.105488436,493812.238828,1.02119502754291
189344.472687314,177544.080012942,1.06646457980188
349513.970254302,332095.058835753,1.05245158262702
111360.68496652,109205.470675733,1.01973540590459
254783.467645449,224440.229608878,1.13519518354374
306759.367782183,305810.869875477,1.00310158336456
1971034.74270269,1972008.35669129,1.0004939608458
327635.500116873,309498.025960343,1.05860287509185
9771.25796193984,7777.55176366365,1.25634110306931
365598.782805333,336862.547899626,1.08530552026303
835275.733241799,874629.994043074,1.04711529287285
305695.044947463,328851.355048479,1.07574970704872
786417.682476218,755010.704106643,1.04159805708548
80959.9596269943,81250.8588843746,1.00359312503021
495125.066232227,445052.496013914,1.11250935713604
130942.154964717,116853.028897992,1.12057133819804
80890.2463468327,85175.693869594,1.05297854458727
58815.9450208325,62668.9213942917,1.06550904473429
57027.5209682382,59437.1202678079,1.04225327102877
5187.70228683708,6598.46360461623,1.2719433845228
188475.827725996,196269.001260532,1.0413483979806
25014.7063832039,25417.0050696399,1.01608248684886
24695.433108467,22104.6163133418,1.11720704663674
13318.4074844933,13257.7670379192,1.00457395626282
283248.607500412,228167.951621846,1.24140399862051
208903.658821589,162835.527958189,1.28291203671001
1730124.0536683,1746312.00709308,1.00935652757989
3237294.5277582,3598870.69539913,1.11169084695279
2779.47276825789,2511.26400006473,1.10680229883686
420111.76595784,397174.329759714,1.0577515576397
285610.383474415,255515.051654668,1.11778300974778
12199.8056861239,11935.1270585231,1.02217643987391
2148224.97616821,2017294.23728016,1.06490413568254
460650.403181047,535829.377250233,1.16320179804475
62184.2720807317,63082.725196439,1.01444823724142
19874.6633860762,17966.0040090451,1.10623727881114
81388.4573050246,77227.3524455999,1.05388123155401
26421.7370120878,25517.1889821074,1.03544857666786
71654.5722649733,72641.1336935736,1.01376829694764
11959.3674057549,12321.0472582462,1.03024238993756
405134.539805788,400779.09661712,1.01086744100536
402002.361162208,393160.788678122,1.02248843917984
302684.898480177,300559.950510781,1.00706996379852
92332.8017145565,82296.2376735868,1.12195653561683
64318.9228373125,55118.8229555879,1.16691393952911
322128.167167829,303065.017928643,1.06290118658193
2407.59272356425,1693.19800511917,1.42192036388255
514549.264944508,551712.777887902,1.07222537369168
51407.2768443025,43012.9192458714,1.19515898352416
92637.3662743529,95966.1493540659,1.03593348141887
170730.674668148,160731.937104852,1.06220753475255
28675.4102199431,31529.8442331463,1.09954291817656
11643.9689067148,11247.7542282938,1.03522611450953
40476.176530436,41914.9404998106,1.0355459456081
762475.890079333,769038.813582891,1.00860738495335
2468754.93383567,2615594.88403362,1.05947935462748
1720922.4201355,2560005.90784684,1.48757775358942
27921.5646604703,34130.9839603861,1.22238794191597
62168.2326191653,67350.5245822704,1.08335916503934
698422.462910244,731622.969437543,1.04753642428532
146072.855160946,135266.029815571,1.07989312142975
23690.102295951,22985.1775683463,1.03066866573072
563869.113359401,529347.14160291,1.06521612953639
21866.7452312867,21596.2562310404,1.01252480973334
147590.297520286,142006.051559607,1.03932399992359
54814.623738175,62094.1719429288,1.1328030315327
93640.8097877918,86936.9424054511,1.0771118375785
92740.5942852332,92893.854842493,1.00165257251629
15384.4645984028,16241.8139529945,1.05572825424687
24525.9061497458,24055.7176785752,1.01954580933536
136872.345763057,137752.649965502,1.00643157094691
203760.521377154,221244.585279488,1.08580692562114
594650.98330795,645268.683065134,1.08512169520953
51314.4346230053,45115.3379342733,1.13740552487412
41500.105910713,43928.0385712416,1.05850425215185
558420.279217773,587995.380616183,1.05296208339683
398707.510919992,419903.324264942,1.05316130939204
82328.454550761,78669.634589457,1.04650866856568
12438.1033036232,12254.773790779,1.01495984470821
125852.606347337,135422.1039467,1.07603734143536
32121.2126867637,30916.3155483555,1.03897285679219
52140.9798196892,49623.9888787363,1.0507212539303
176621.293514534,178976.426865292,1.01333436814946
37063.701739285,29681.6099724932,1.24870927734826
17398.0334658548,22225.4675900686,1.27747010222092
57815.2673202221,58146.8632584551,1.00573543898701
20950.7011587618,18650.7366582954,1.12331762238696
923145.953568434,944244.616768743,1.0228551759543
21246.8304037265,21219.4055757968,1.00129244091366
23241.4506489649,23407.9557928758,1.00716414592298
38415.0514501682,36372.6260013394,1.05615281802182
15792.5401739492,16843.6441083299,1.06655698974346
460730.987590328,455854.409359406,1.01069766603284
105668.921004735,96921.1367867092,1.09025672322928
213868.992310916,188492.423746319,1.1346291169705
382137.750352908,409024.42411823,1.0703585912161
138008.413905927,134240.754400599,1.028066435727
753114.200912192,720957.065980857,1.04460339796737
61372.1648461018,68343.517464405,1.1135914406113
59364.4882569434,54521.4549779686,1.08882802707543
44557.4108117084,39002.0543116072,1.14243753561586
16373.1012594227,15670.7674587101,1.04481808581253
152447.43808822,141245.294331334,1.07930985460378
205425.057987453,187544.969106811,1.09533760871217
31883.5886439064,34426.7500192603,1.0797639627006
153546.262943609,146184.878168523,1.05035667756687
144803.878216699,175603.888674843,1.21270155770312
87932.5109951708,86924.4905096509,1.01159650726291
3199.10550231774,2951.26176260301,1.0839789078879
213910.228049716,203735.858490067,1.04993902219793
131425.982915247,125855.147050641,1.04426386997398
23135.3754036052,31102.0854769224,1.34435188253205
76784.9258881954,74498.2637096589,1.03069416741641
50953.3736663199,57908.3942794906,1.13649774514868
157041.341926241,172052.13172786,1.09558495627648
6858.3499550988,6203.00754966383,1.1056491387747
57779.0884248688,58491.4755721205,1.01232949786285
2224085.98967124,2314352.65066829,1.04058595819417
463973.421569674,460729.509633221,1.00704081650649
1518345.11949609,1410190.22159964,1.07669525446983
33864.9673003464,36256.108053122,1.0706080927694
1706857.62421382,1806246.61960895,1.05822922426873
24504.1952770701,25774.594755337,1.05184416235271
6701.25457374443,5229.03251244993,1.2815476969763
28705.7596003956,25895.6197233201,1.10851796199899
212631.367638028,203164.472155481,1.04659719970774
227338.488313289,269375.88372729,1.18491103607618
101138.346465869,108980.558054397,1.07753944831573
16065.5777717035,16775.9222869721,1.04421531085672
2563384.13063142,2764461.59048926,1.07844218798698
422377.550827892,383759.911462964,1.10062968593491
15053.9964596279,15511.4882124806,1.03039005317157
1175851.19203293,1066938.10647743,1.10208004090798
67070.0926641597,66004.0767026702,1.01615075938857
969148.609757029,911411.364238944,1.06334927101364
69034.4127118862,70178.1593671475,1.01656777555326
4879.37451452148,5372.53938289263,1.10107132930736
4079.81796287757,4422.95019097214,1.08410478879616
2075518.60449614,1774756.00182747,1.16946701538632
52571.1446897409,48326.0840098144,1.08784201672671
460398.623808658,436121.554481076,1.05566583233078
111003.495923072,88194.6648523643,1.25861917054607
29327.8225679021,32009.0967996192,1.09142425168146
1333682.16084951,1305704.43028315,1.02142730767965
9512.94110551443,9070.25681663671,1.04880614714963
1173686.10238784,1159340.57511511,1.01237386802519
1334861.1100002,1360958.67679144,1.01955077318211
5452958.749972,5197777.05595588,1.04909439001885
19236.615962981,21057.2126673664,1.09464225453629
3607685.82150322,3871640.68333493,1.07316459217663
898067.536822293,875882.372126508,1.02532893160291
544925.03161706,520071.058879859,1.04778957089197
11555.4148929946,11086.0829860936,1.04233523305659
37384.2982280865,32919.6743095995,1.13562175240552
5746.01834781628,5500.4120601021,1.04465234332091
243758.049240669,225010.903741215,1.08331660905204
798977.281935236,847925.411498494,1.06126348104003
97547.5752987971,92467.3157424288,1.0549411380181
126868.858452707,123584.253784839,1.02657785735055
502123.271284128,424433.119668751,1.18304450811004
14788.4626731256,13697.3532712598,1.07965841139216
6736.22381126914,5924.95302461247,1.13692442510289
447822.47078231,448191.369563686,1.00082376121219
1322.0571244247,1121.53843280646,1.17878896144154
2930503.94174085,3024061.14149677,1.03192529394802
76184.5235818248,89144.6969427514,1.17011556614917
112225.543481049,113537.733815578,1.01169243911705
207803.367341399,209630.21999966,1.00879125628055
322150.129203427,331288.760421521,1.02836761618159
853559.727959985,866404.832799976,1.01504886467721
43648.9717052217,42791.3606953178,1.020041685891
27064.9966772609,28930.5159612632,1.06892737901459
321389.86510576,332290.505468833,1.03391718764836
20226.6012732355,18865.0372989261,1.07217393492176
5784.03323339819,6378.04756317452,1.10269898283889
101129.5105392,100904.641631076,1.00222852888122
328136.052408063,291161.02069,1.12699169562752
346676.36274285,296671.575901114,1.16855267205782
10919.0543951055,11796.6215525401,1.08037025237533
90649.6004095533,90082.6392976164,1.00629378886273
945902.449352766,946583.920084682,1.00072044504418
5711.72629891634,5294.61076893708,1.07878115090659
267279.274371745,260538.25386964,1.02587343855263
182968.160756587,163931.659103035,1.11612462020889
4343382.40207223,4352650.43992949,1.00213382958241
909626.003289481,949970.045857158,1.04435234087612
50159.79143417,46452.1326547091,1.07981676120278
11322.5475299089,10710.8919023295,1.05710594721308
59196.6085924487,68604.2418113759,1.15892182749346
814708.881497304,865180.397737421,1.06195036949561
18090.013849484,17605.1479552643,1.02754114282094
298887.710798823,313081.951062852,1.04749021037397
161571.77041594,151458.570690383,1.0667720531064
820249.055070232,788167.072530054,1.04070454559487
327268.553498017,324555.187281068,1.00836026143868
44800.1444353746,44466.8613426036,1.00749508921269
171689.454223194,182012.54011038,1.06012649952143
10585.2876487196,11070.3132335599,1.04582072787592
23103.3543680296,23883.1115919038,1.03375082299535
3982.21997942602,3694.10886755225,1.07799204685179
27980.2968174828,29625.1372187758,1.0587856666433
1024674.80317061,1091896.61595352,1.06560306994464
13198.1245425817,13023.3470829557,1.01342031802674
589870.100966248,558000.944173273,1.05711308757764
13523.9848266547,16724.1483638116,1.2366287435379
570970.512515775,584467.156478086,1.02363807528841
146641.20046174,153439.554730073,1.04636046518254
270381.190753191,256351.863021235,1.054726841329
25476.6505794331,23825.2904770795,1.06931122640214
112089.003159765,110713.406307327,1.01242484445488
11119.2811084236,11240.4462225437,1.01089684782124
5454.61436825015,7202.7215316658,1.32048226426252
2695223.89549373,2338574.88254795,1.15250698859692
4209119.6948405,4323396.64153207,1.02714984485512
46184.676781435,46716.065244156,1.01150573089936
87114.4300785039,72602.9629602131,1.19987430989894
4413.69067166321,3971.03551657378,1.11147096349099
280481.441865983,246500.610108238,1.13785293165329
22843.6106738459,24090.0830813725,1.05456547239066
1525.63783807379,1909.70519805151,1.25174215688215
48966.5356726437,49914.1846974853,1.01935299305585
4873.27391600381,5862.60346688214,1.20301127495201
574792.665391381,496441.438273451,1.15782571936465
49641.8087447466,40843.9538031802,1.21540164754768
947.002868950177,961.157704361732,1.01494698260761
17696.9628381021,17065.5464205849,1.03699948433855
676329.767133528,655811.565439846,1.03128673352981
69753.2753939703,67750.6339428977,1.02955900682436
7453.0509068613,8410.51688890851,1.12846631453513
234514.34779125,230785.390865278,1.01615768187055
66432.1325439435,70701.1144437382,1.06426079874782
93935.5653591469,87046.8488664142,1.07913803408673
13846.2729812236,14813.5339440081,1.06985713513638
32032.9979763613,34576.092015713,1.07938982299529
87524.6412128564,83088.1703457657,1.05339473535918
7967.25764097197,7925.36337286712,1.00528610060307
132722.119576789,131774.101604128,1.00719426625657
177961.662190245,157956.961429235,1.12664652814288
137292.980092222,134933.238706084,1.01748821423666
2032334.82731706,2116821.23415048,1.04157110614739
383668.112063828,383402.633931668,1.00069242646937
7230.57722186727,7768.00079921758,1.07432651099071
187919.131083104,183559.112393869,1.02375266818615
26484.0566159697,25492.4074442972,1.038899785116
25764.2068554071,26254.5957417145,1.01903372725811
13013.2827649358,10778.8184053852,1.20730141983227
147385.256280691,141866.557408061,1.03890063291489
3890.97710679367,3927.36878324426,1.00935283746261
459399.821170034,402705.223648901,1.14078436084694
24505.5463017283,23692.9071599044,1.03429883620188
1976.86327755568,2426.23762056915,1.22731685499723
110031.458312273,109549.437975087,1.0044000256514
750807.221125276,761042.574588149,1.01363246539842
241195.017930095,220342.318479368,1.09463774183115
34526.84380021,34579.5510158293,1.00152655759456
312090.211538788,308340.205094427,1.01216191201278
204830.030538664,223281.194876741,1.09008036707095
135766.607313758,120699.019218776,1.12483604417423
10467.9824268169,10471.1757246471,1.0003050538012
197019.997397314,183939.096311397,1.07111539280247
171429.019584213,173131.223551645,1.00992949718526
4406.53064550652,4670.76076452817,1.05996329999227
21027.8411803906,20511.3612742234,1.02518018669079
438649.168954073,433220.051267349,1.01253200924297
42687.8564781417,43566.5572423701,1.02058432623991
3371.20155792042,3986.08838577232,1.18239396763663
101870.11233871,98703.3297224988,1.03208384788147
123276.685407478,118070.625953455,1.0440927572966
6589.2138312625,7000.77055305843,1.06245915405618
7685.23730764584,8517.29384267907,1.10826686304214
2691.94367096821,2554.19204392284,1.05393158567427
88577.2029281289,85459.1795347294,1.03648552923601
3303.49019576487,3214.84551505926,1.02757354289355
91247.3270338494,97090.1585068777,1.0640329055432
73078.9309043366,76138.3821528835,1.04186502471625
29088.9510706668,29889.492737035,1.02752047210033
152629.599485913,166034.426542562,1.08782586799546
5704.64087499834,5640.34614287569,1.01139907560529
232959.975165521,236503.146933996,1.01520935845721
240136.731539702,247956.781355983,1.03256498814713
135335.671630423,138216.363084213,1.0212855296692
491840.026911841,510267.941557491,1.03746729350467
17387.8607848056,17756.8004091372,1.02121822971197
238091.754988821,249740.076309263,1.04892366525245
362391.46708082,363229.221011302,1.00231173746234
334206.764533419,353142.958412526,1.05666011549929
5438.50750864681,5211.11519874976,1.04363601671128
482305.975555146,490597.848236037,1.01719214171325
24345.6284922896,22476.637513805,1.08315260578175
2674.19934861561,2300.23130729821,1.1625784503197
35449.8481442664,36090.5088582615,1.018072311943
201923.277853671,192354.218246343,1.04974707440558
6861.02353479647,8144.41776714446,1.18705579799269
2979349.57208146,3099811.49311675,1.04043228836391
58436.4996133747,57884.7113873684,1.00953253826064
40479.0346809669,38945.9928397733,1.03936327538242
110040.640813487,100621.166359012,1.09361325052492
780373.449176027,717113.043982788,1.08821538769103
425203.42789673,401697.887845403,1.05851546837203
81571.2260000112,80294.681753874,1.0158982415554
150623.329279682,148906.66102464,1.01152848531576
87448.3209736817,90191.9047738091,1.03137377332783
247123.603709935,233995.347619249,1.05610477398058
82776.4149504321,76195.182686692,1.08637333794187
46032.3756481339,47804.97536716,1.03850767408955
1159051.41351881,1157379.84219693,1.00144427201938
298446.874631412,305956.410584294,1.02516205258359
259464.468053371,247735.446279834,1.04734494780488
15681.3654339516,13618.4095188047,1.15148288148467
69852.9996529718,75873.4283822249,1.08618711807886
46647.1077989376,45054.615528442,1.03534581866513
627667.425947828,594633.908507615,1.0555526971597
71380.3734719428,71503.2371015697,1.00172125226657
3075.24439121857,2659.72856113637,1.15622490059838
15946.1410760259,15634.6758391989,1.01992143873211
34402.9048616178,32746.7400239029,1.05057495300314
12973.081987181,12294.5775903467,1.05518728820476
249335.575604008,236663.450753336,1.05354491709782
22933.4920174914,21708.2083337943,1.05644333538985
161941.242058872,168243.475312105,1.03891678965227
59065.092854091,58563.0821345876,1.00857213625386
19822.934154178,19037.1302433577,1.04127743524235
43162.8115991167,40912.932565786,1.0549918789056
4865.55538875865,4818.87231751696,1.00968755097992
302530.009289431,315427.841899641,1.04263323377573
15906.2611158671,15855.3259514029,1.00321249557532
39174.9145050553,36942.5250558876,1.06042871855106
33904.4694454327,34481.9750013413,1.01703331641387
28405.2522041765,27896.8052483047,1.01822599223625
18482.3359029353,18335.8090707209,1.00799129352019
25565.6359334702,24639.5625339508,1.037584815
2239.53206598331,2594.23602266282,1.15838306674291
48470.4305734677,46192.9946503197,1.04930262565543
3429.71563067455,3339.65669617898,1.02696652461273
509912.64921888,517285.345508976,1.01445874367186
529317.250376437,633362.575192711,1.19656515018598
98552.325180861,90777.7642492311,1.08564389083526
43056.2801891116,44200.0665338366,1.02656491317181
34451.2367594703,37762.0384442403,1.09610109813721
330899.950905819,293505.943032901,1.12740460205512
14120.6004927195,13792.8634423918,1.02376134960638
1775052.00244667,1743837.61391956,1.01789982523485
21866.9652346023,19566.754219143,1.1175571067995
31512.645807077,33604.4445726702,1.06637966162535
18696.9371849824,17862.0952738238,1.04673818487476
12028.4551040005,10839.1695518887,1.10972109499889
5976.27634056408,7361.10133291681,1.23172037460069
65779.9082123843,68419.2953220405,1.04012451797796
93264.2452864668,91219.7287639252,1.02241309583185
56726.1820477811,53652.6881649418,1.05728499331461
29679.1222744878,29609.0289143302,1.00236729682559
384017.679599254,404845.337335108,1.05423619495224
2997.48560463533,3261.31593341065,1.08801721294919
10368.9464033636,10309.4228864321,1.00577370019518
72081.1458444586,75403.219774816,1.04608797337276
32088.4612560552,30243.8056211963,1.0609928412437
134527.807540549,146886.136551087,1.09186449431143
1152313.32092758,1067978.44591751,1.07896683246039
209151.663764348,214554.355046037,1.02583145256629
8158.2139300786,7733.99796804503,1.05485079822704
15175.1676174807,15726.4207876194,1.03632600206035
3386.75244000506,2632.2176394985,1.28665365248837
31206.0863783118,28843.8558443739,1.08189718277207
2068128.7386571,1945451.8316479,1.06305831119205
13924.3496837269,15514.3431350293,1.11418798632733
8803.71976482218,8671.10933158749,1.01529336422407
7540.24953469533,7363.77814978892,1.02396478836227
101120.09887815,102501.140801784,1.01365744237748
2720.45417361386,2851.59198747406,1.04820438261086
2284.45076735021,1961.85652550716,1.16443314668979
25119.3588222112,24684.15564679,1.01763087146462
33903.2524446522,32594.4854422234,1.04015301928139
2894.06307722571,3210.9702715838,1.10950251805219
406161.420183369,376047.921027232,1.08007888748295
5601.46348117728,5499.74227438165,1.01849563156249
22635.9294603989,23595.097344943,1.04237369118075
16218.549352537,16125.2770345692,1.00578423042084
102617.759202697,97224.1544059317,1.05547597538618
1116.15702005947,1370.6701064405,1.2280262380713
13531.5162614071,13803.3573301937,1.02008947582333
100163.348919736,109751.572090607,1.09572586454307
8773.36656796244,8387.92979516299,1.04595135894219
3791.83752350842,3132.45663241947,1.21049960732566
3031.92331772131,3445.89238146559,1.13653678551983
37514.754531787,36244.7357572444,1.03504008921596
68799.2828258336,70509.2722981327,1.02485475723094
30325.6228061231,31988.03113987,1.05481860486015
20912.3085797395,19470.2428704785,1.07406511150652
1662.16521897513,1766.78105444523,1.06293949258222
1001666.63944589,1003669.17511453,1.00199920371686
8962.30425305591,9992.76419472849,1.1149771211261
34352.4725207772,31759.6279917458,1.08163963789832
4531.71095227232,4393.94762994722,1.03135297320937
862382.714513142,785870.591773837,1.09735969705471
6149.09203855874,5824.61289118979,1.05570827682982
171567.340753065,149602.442975208,1.14682178540024
15614.3057007772,12633.7338745966,1.23592168837542
31685.7886249053,30913.9585809132,1.02496704011464
55641.3721884149,55486.1437269262,1.00279760767396
127573.354132176,130178.441308735,1.02042030794189
28254.5519036502,26694.3176555079,1.05844817868272
118611.45493127,121310.616694881,1.02275633297961
35342.0291305954,32144.0910638625,1.09948758732606
742774.423944925,764369.741701841,1.02907385750067
42283.6542168547,42916.3487267451,1.01496309913626
45005.4706045883,43433.81248292,1.03618512932261
17967.0588511415,17762.9132333983,1.01149280048046
18946.7446312693,22397.1154328625,1.18210889885003
30658.4724786296,29835.5927309954,1.02758047259371
6810.96703510408,7439.95981352598,1.09234999599617
376681.181471934,368510.735440525,1.02217152784339
691321.105494997,651392.12149709,1.06129792283354
5439.48116606288,4822.01057465462,1.12805251706701
17695.1898549428,16243.0786885258,1.08939876449917
87684.0140248977,91846.9548468913,1.04747662237283
2159.99977495004,1918.53966624912,1.12585619830994
37530.9391504986,37151.7024755267,1.0102077872534
4880.66427733359,4854.38892580491,1.00541270012154
11765.9022891538,13399.8640069459,1.13887262341948
91837.4586542187,91848.4745249662,1.00011994964701
9732.43603389328,9938.80308032833,1.02120404857698
16549.4435045896,17241.0971215316,1.0417931646312
433752.449088638,406542.111985828,1.06693116481807
9746.26811357361,11411.8364460432,1.17089293184434
29950.935962512,30168.1474232382,1.00725224283468
51926.804046695,51087.9130597282,1.01642053739768
83918.4417981761,83545.4286817983,1.00446479385244
132520.461178083,121848.719824946,1.08758189145088
2952.54503451962,3107.70440121373,1.05255105845298
160866.344255433,167712.047820493,1.0425552255616
257614.90221183,243844.378233105,1.05647259157052
2155.29410366573,2527.73283892731,1.17280181606219
21298.7182638656,20339.8235202317,1.04714371010546
41512.6659265168,40021.4329601408,1.03726085889681
8208.87687166553,8350.09259527265,1.01720280689001
4704.58474777855,4333.57919476809,1.08561180870039
173685.920112633,185828.251330628,1.06990970373489
4099.39563408178,3857.68542691618,1.06265679556947
204025.90900329,202730.689468175,1.00638886760812
78651.38939217,77327.7463298724,1.01711731073412
5588.65058578374,5441.10603599242,1.02711664665517
296166.525888169,298933.275266785,1.00934187065982
7073.71489835177,8050.38223882223,1.13806993277295
39619.0222310024,43145.5743947053,1.08901159001707
9482.55001221923,10974.1776161898,1.15730237141365
24373.7097702749,24453.2072486809,1.00326160765658
491951.156306809,453040.498069874,1.08588781445082
3963.38571227971,3776.21130506708,1.04956671968051
42571.444760211,41554.732691281,1.02446681769038
225950.50607915,231238.023513411,1.02340121970078
4272.96459200395,4044.51614993482,1.05648350348973
122204.770600416,114483.659948405,1.06744290543726
35878.7989248774,36998.5530961922,1.03120935496362
99025.6337968597,98530.5541226926,1.00502463097437
574990.811941236,543441.206047772,1.0580552331004
179037.210423092,171458.093260497,1.04420390439709
5217.93517722235,5155.92104982124,1.01202774961096
53883.5877835583,58540.1478771274,1.08641889460431
31594.1016846596,34253.585724713,1.08417659937281
96227.0735226498,93140.5651818218,1.03313817491662
211417.98794888,199759.084143215,1.05836482408633
106123.177740624,93285.095632171,1.13762200726121
250817.061785195,265690.61532362,1.05930040577209
50894.2161787028,52772.5769743798,1.03690715638652
