"female_mean","male_mean","FC"
12890.4163174679,13053.2828263902,1.01263469735276
356361.261283363,365434.643003384,1.02546118982559
483712.931583897,420110.906342809,1.15139341607377
366889.942397051,321117.061660713,1.14254266185551
104734.185712123,90961.7938316367,1.15140853429053
61552.5671004572,55128.1080933875,1.11653690339212
311286.421618099,308254.472259962,1.00983586494596
2231.28745866472,1794.29478876621,1.24354563845052
550532.741859697,562102.829505384,1.02101616628033
51398.7556799886,43280.850698141,1.18756343396449
100187.656042526,96726.6568190802,1.03578123484531
161344.656956939,158025.156743582,1.02100615042415
20473.9122555303,26551.7838615942,1.29685931688128
11612.7017556912,12040.6927752464,1.03685542163739
39560.7172817745,41093.736298046,1.0387510419832
918779.436950347,804016.356868681,1.14273724545682
2402024.68818632,2582992.25320018,1.07533959409489
2055580.3112457,2683847.27337109,1.30563970606658
29384.4586102643,36764.9786428147,1.25117086996363
51339.5447218188,59491.2010951926,1.15877928831553
727892.322022531,738065.027156728,1.01397556317936
140964.484688312,135854.128252266,1.03761649720763
25335.4644751771,22524.3700015529,1.12480235733254
549494.043444943,513950.468485622,1.06915758840351
21082.2175540993,21147.343131552,1.00308912367902
131888.477765782,138559.091872451,1.05057768669159
48202.3313960857,56165.2498047822,1.16519778562709
95848.6402805014,87668.6320410353,1.09330598697647
103504.845727025,92759.0820395393,1.11584594684654
15100.3866373335,16031.84438773,1.06168436429923
26791.148586866,24281.9334117696,1.10333671263097
133939.005295278,137931.365663251,1.02980730190711
193753.76161687,220590.020486893,1.1385070341142
452791.861383164,566038.752048958,1.25010805256051
50936.9860000771,45885.5035653395,1.11008885251841
40623.2750702725,42547.1111835662,1.04735797667632
300807.455282943,434365.352643308,1.44399796286544
470370.386052045,451997.479006928,1.0406482511484
89225.9266462847,82163.490693889,1.08595588980887
12523.7844971619,12439.6027086196,1.00676724092514
121593.637394077,131248.284320576,1.07940092206642
30101.955333469,30667.9798026124,1.01880357813547
54184.2665959145,50486.3751238041,1.07324533526208
173978.780851649,173552.961680412,1.00245354021686
48469.2802978736,44314.8799825551,1.09374729925826
20682.3475656096,20559.8812476059,1.00595656738134
60865.2446285494,60316.038062399,1.00910548145722
21086.1090019333,20727.6546720907,1.0172935305761
990340.497499988,970154.984235146,1.02080648308039
25567.955225677,22884.401907084,1.11726560866606
16739.5180241483,21058.5657482149,1.25801505860778
35314.4496908118,38261.8577298102,1.0834618142093
14591.0863311899,16266.374466957,1.1148158607071
425708.657050981,456667.156175923,1.07272226818078
97913.2001756249,91747.9435432277,1.06719776372418
239927.861251449,203085.453878205,1.18141332463594
392862.664013897,404354.407095398,1.02925129856854
131413.049708747,129267.967213832,1.01659407617485
739893.540378539,717009.080941022,1.03191655453998
88031.9078563269,65753.0788052229,1.33882564065326
79231.2901053775,65184.5034975649,1.21549272992986
42231.622498251,40210.1282453227,1.0502732605227
15928.1901160976,16058.3820139828,1.0081736780473
163589.675161802,146937.377957959,1.11332921163604
305897.943796424,208941.281422204,1.46403784696956
31954.9486846682,29619.6934242591,1.07884130422824
166543.200668547,156427.041137725,1.06467014562984
314421.73586891,232306.093027875,1.35348036623035
92425.3488110573,84390.2801193581,1.09521320086075
3239.01918560646,3338.75556223176,1.03079215370768
223772.52878331,218320.242449317,1.02497380120516
122571.799291504,120938.955237482,1.01350139043962
26122.2013147128,33064.703819753,1.26577019376732
68307.5052866473,71397.965274811,1.04524334442013
51671.0665070546,55815.4249808792,1.08020655956963
161095.019550005,169839.570123643,1.0542819424093
6681.2058114063,6156.35907092954,1.0852527824368
65041.1603544322,62791.9703083996,1.0358197080771
2217561.42198972,2256003.62882654,1.01733535155132
463036.728124031,465040.443917296,1.00432733662702
1505048.0248697,1422410.58595316,1.05809675471529
37938.7507293553,37819.7978837093,1.0031452533409
1859442.10371868,1970695.29911264,1.05983149202197
25796.244451245,25930.0661334649,1.00518764204118
7099.49988940403,6111.06546037355,1.16174502391438
30143.7585792753,26994.7124821988,1.11665418178294
209911.946952622,209202.67671775,1.00339034971254
323998.432249233,291126.908401617,1.11291132114201
147177.952388882,119769.067812175,1.22884777411552
16059.9434415909,16448.6968798728,1.02420640145439
2173319.42522672,2464411.59803,1.13393897345436
408371.445520735,382222.146042083,1.06841387855054
15417.7862765354,14696.8851120848,1.04905128936864
647965.339271992,807583.749718763,1.24633788379191
65448.3644018721,65763.9466396897,1.0048218506406
1234318.09490029,1061828.52178086,1.16244579005105
69900.4854450838,67493.1731481679,1.03566749323863
4554.18392555881,5163.7804766013,1.13385417914752
4350.51599928287,4411.9613198402,1.01412368568865
2444621.18254637,1949249.44526204,1.25413460472615
53462.9517521949,48402.2335427265,1.10455546860252
714659.04913005,584687.283146765,1.22229278749451
85263.8069350378,82186.2268504371,1.03744642140831
31034.0000094549,31039.021470822,1.00016180516097
1240207.34886569,1279654.74948271,1.0318071011699
17279.9583007314,12910.7342143934,1.33841794074477
1220464.15170804,1182476.85344402,1.03212519395485
1220338.61202346,1316601.3397513,1.07888198142663
5313539.64677769,5318565.06527162,1.00094577604158
19734.5537604004,19150.2179691974,1.03051327103132
3850222.54191555,3831664.72560288,1.00484327769825
778969.356878661,821919.799859085,1.05513752575907
493372.126002758,500755.89910046,1.01496593080263
10870.9873272224,11166.4211526007,1.02717635634056
38760.1055953248,35048.3623878541,1.10590347036463
6702.84864751318,6148.31214739722,1.09019328993417
321141.904619596,296683.907162491,1.08243789725915
883535.154519639,849967.390015075,1.03949300278916
85524.8196441563,86969.0279031765,1.01688642273704
123066.193350696,121025.532516432,1.0168614076041
398983.044289851,407404.049435074,1.02110617297086
13939.9745843726,14389.7092084885,1.03226222697853
7302.89811029684,6388.43124300737,1.14314419808313
491211.211011248,516474.022688416,1.05142963171618
1212.38448965783,1183.55910834486,1.02435483036692
3121876.61500879,3123622.27648946,1.00055917055539
131783.296557322,104107.681063817,1.2658364417563
110379.052595309,112858.244792487,1.02246071277915
222997.494835038,206985.280709985,1.07735919225816
347926.140485103,344856.529487609,1.00890112477225
661312.826293995,809032.929632045,1.22337401826285
47304.1512312629,44793.4042989024,1.0560517105511
43352.1211568635,33438.446952223,1.29647531833058
302473.413789882,317020.93515576,1.04809520672777
20526.7391813196,19408.5165138654,1.05761505093166
6147.22636675955,6233.00243041705,1.01395362046879
111436.925204325,103364.748433314,1.07809409777859
326092.887459324,295390.142728874,1.10393963876659
483743.41671904,412045.185749574,1.17400574851769
11684.4887295098,11375.398185691,1.02717184390149
75799.0193928487,81732.1657931242,1.07827471183401
803423.497934429,873036.410568731,1.08664535305885
5729.16769063775,5071.72407382624,1.12962921626679
257547.25682748,259020.846460294,1.00572162814299
154681.240114247,150319.743393705,1.02901479620757
4979987.82488514,4343974.62770624,1.14641273296634
1116208.01104975,1134722.51434746,1.01658696507678
38434.3502083333,44746.4531791411,1.1642307710835
11817.4673953938,10616.9328843321,1.11307733826154
73695.9427742216,74073.951030547,1.00512929534647
940808.984224899,930754.183674254,1.01080285291972
16795.219828878,16879.1926059888,1.00499980220363
354582.640944748,340714.34818615,1.0407035771532
169421.239206159,155014.478191971,1.09293816411359
765593.027368153,765949.040594197,1.00046501628583
315197.974602521,312679.265630566,1.0080552478172
43467.9494159428,42704.0447455872,1.01788834464994
180282.307430937,183221.000833946,1.01630050915637
11098.6810663925,10495.450777152,1.05747540549223
20749.3634589544,22039.0067454957,1.06215339034821
4349.23087060176,3883.04893247426,1.1200556434478
27038.7433745447,29420.5781463713,1.08808969924501
953321.667219526,1020304.95556386,1.07026305039274
25755.0077662765,14955.0004688487,1.72216696481716
633857.898743162,550478.497731379,1.1514671351477
9602.23523956013,13382.0522292137,1.39363928245386
597410.888070665,590216.583493913,1.01218926200644
221611.375727105,162979.362659244,1.35975114953939
291739.12234544,270979.754022824,1.07660855844185
23733.92214894,23497.2258601255,1.01007337164921
120963.380670613,111953.880107386,1.08047510773709
11422.3424592287,10893.1119085231,1.04858396343945
3747.9964469059,5514.71662792967,1.4713772294214
2319708.85529755,2801318.57180029,1.20761644953973
4238039.73230728,4277593.67374255,1.00933307470757
46644.8347830131,47975.6148469601,1.02853006276338
81154.6770477432,73377.38033607,1.10599038390377
4720.33075540829,4615.42951475337,1.02272838103574
318432.661963804,269437.173059183,1.18184383523746
24237.0555101248,24942.7517389068,1.02911641756513
1983.0621359997,2047.08096700445,1.03228281647991
49214.6633518828,48831.5450360159,1.00784571357683
6052.20176948136,6025.95082414778,1.00435631589099
597047.713660565,524667.10932127,1.13795529213358
41960.8725571223,43518.8246750266,1.03712868734518
1046.30064348731,1040.41800168516,1.00565411382024
18021.8193526132,17269.5446620017,1.04356077159734
554590.763397575,605926.842373103,1.09256569413639
71452.3934880668,68713.4725510301,1.03986002795889
7221.29933443057,7863.39494174859,1.08891690782801
231028.600097135,219411.172894103,1.05294820245384
68654.011897248,70777.6586632249,1.03093259530346
102176.14132582,92879.9972678126,1.10008768660062
13688.0392392173,14212.342419997,1.03830374618429
35640.3155705299,33755.9800413515,1.05582227287936
99079.4824195477,88374.2837141803,1.1211347719659
7840.57149462747,7946.53899100833,1.0135152771011
124331.088254384,128720.900591955,1.0353074391868
182764.183595633,162593.794824438,1.124053865604
122743.229959107,127595.712382893,1.03953360544124
2182831.52977596,2148098.8852261,1.01616901567648
387124.617582336,391497.51583276,1.0112958413178
6813.01266543871,6900.97164537021,1.01291043834069
165996.910302825,174034.508860057,1.04842016964394
26502.7710601704,23385.9709252912,1.13327649062919
23939.4067779693,25264.8493903143,1.05536656044313
14501.6966115184,11582.0078119133,1.25208831206295
146984.315608547,145409.231357554,1.01083207879093
3843.16823908715,3830.02515095105,1.00343159316665
487404.739658432,429202.997895238,1.13560422934744
20252.8483090496,21965.167334303,1.08454707205249
2730.54713291659,2494.26002094707,1.09473234946844
108865.911061298,108993.981956978,1.00117640953381
765160.369028381,777436.387230482,1.01604371932865
204000.777927517,206816.296262319,1.01380150783446
33862.4689300584,33505.2748527649,1.0106608311337
412580.851019995,333262.332988794,1.23800624967079
217248.889547548,222438.138772945,1.02388619447586
135123.440664914,129225.51412338,1.04564057323775
11871.686243224,10677.6436521858,1.11182641319873
190110.873000247,181193.923069164,1.04921219089494
150390.519205755,168309.029857633,1.11914654425365
5000.45077330881,5007.74629655733,1.00145897311648
26722.3053438866,23178.3638557402,1.15289869078782
471721.166552505,446669.725110264,1.05608493263352
41257.2006318739,43190.8250287472,1.04686756171672
4005.90998413184,4155.44044127504,1.03732746310714
107074.288382324,104578.762650483,1.02386264350996
159933.992637541,126171.014184289,1.26759694904202
7146.77456259472,6944.27489102517,1.02916066468383
8294.74686364815,8818.91385870746,1.06319264513743
2807.91057174313,2674.74687665351,1.04978553157756
92041.8299323299,88516.679233223,1.03982470568986
3048.02898308362,3423.18445045796,1.12308133205309
96220.0274659429,96146.7299670886,1.00076235040837
75994.5261449478,74215.3637387329,1.02397296619711
30564.9541549199,30426.5315347723,1.00454940517914
154102.875845287,160471.034144909,1.0413240717585
7091.72092630539,6627.05128982809,1.07011710278907
234047.465454291,233714.364493504,1.00142524812931
239817.930689007,244746.244269259,1.02055022977678
133976.998188556,135761.523303803,1.01331963799291
668349.345298488,578080.718557499,1.15615228780894
19448.1353245983,18298.5151308044,1.06282587333322
255501.17492205,252992.262126234,1.00991695467177
362741.775368364,368619.435012271,1.01620342635733
342343.988207251,347826.773144456,1.01601542637251
5463.1642170476,5316.9147628983,1.02750645076536
613067.939398094,533789.300091105,1.14852047295339
20156.8590751996,19969.7237772249,1.00937095074836
2555.86185396065,2348.82056696848,1.08814691505337
35558.7507385782,35920.5087980593,1.01017353118338
214339.127943432,212632.078369119,1.00802818458723
8146.01863573545,8246.74945720871,1.01236565075255
3339169.80599631,3182611.38088413,1.04919181338084
63247.5847786893,59235.2940467279,1.06773479893248
39419.8787013866,38202.589099615,1.03186406027606
115911.404581068,106072.774752076,1.09275358217024
836149.257559752,751324.260478106,1.11290064961787
444534.490773239,412669.815248957,1.07721591050961
84092.1549283811,79901.210631027,1.05245157444118
141553.262516475,143365.129840993,1.01279989801936
86383.7379275089,89009.1536285913,1.03039247622377
234128.610031976,233509.252745019,1.0026523886299
84914.4613944525,78513.0601387256,1.08153294807789
38389.9805587292,44221.2361646078,1.1518952476925
1136354.86680313,1200367.46959979,1.05633152518345
270692.770118968,293361.847070522,1.08374467091083
280182.410078026,255823.843757832,1.09521616891681
17250.393637828,14989.2220126,1.15085316791807
78363.093878114,75752.1621786606,1.03446676140142
47337.7329473517,44597.2288974464,1.06145009718445
627032.418671943,602509.075243536,1.0407020316142
74520.2446642942,72930.1019489202,1.02180365408632
4088.24093201601,3373.99446408133,1.21169165377666
16127.4814154386,15482.7200940692,1.04164393061762
35185.3678910455,34416.6186503564,1.02233657084384
13173.0588196251,12722.4953781453,1.03541470663481
264854.443091449,240874.714134295,1.09955270333516
24404.2762055449,22416.132293985,1.08869254898595
156833.435190403,160872.828775119,1.02575594661822
68645.6589420159,62421.9724695101,1.09970345739308
19525.828266674,18988.1714646666,1.02831535427241
41590.3751655311,40465.9690525835,1.02778646203892
4679.61752204067,4709.50463479493,1.00638665716023
278735.772790953,299553.556835163,1.07468644528746
17367.041102118,16348.6145764605,1.06229436267486
42419.35328378,39860.7020218804,1.06418981934877
32243.7734366527,34344.5550061927,1.06515309300468
32666.0764420912,28957.3081111533,1.12807710981635
18297.2227073304,18174.7547421215,1.00673835586486
27156.909277455,25340.6182460791,1.07167508755067
2642.42410036859,2767.35950780983,1.04728060398171
51692.3667379766,47718.2463025104,1.08328303622627
3205.75644568028,3439.64696241138,1.07295954034383
494655.998159291,522665.069393922,1.05662333285932
602528.822571636,636949.719533726,1.05712738656249
107155.489248682,95375.4902298795,1.12351180571035
42360.7385315172,43434.9600613555,1.02535889521943
39721.3790680648,38435.8539782762,1.03344598745003
352067.567353467,311631.383244599,1.12975645677229
13110.4379310219,13070.9335715168,1.00302230588878
1718028.30123384,1749324.70950462,1.01821646840643
24097.1424862059,20718.4218750656,1.16307808729421
29998.8716176262,32501.9491061749,1.08343905465691
17917.5211349108,18246.6259861002,1.0183677668753
11379.5334441008,10976.7268294664,1.03669642334117
6083.03934846686,7090.49642244224,1.16561738569541
62651.2418030918,69065.2526046671,1.10237643527855
89778.5799572843,90373.1713792402,1.00662286507805
55273.2087029775,54198.9988296259,1.01981973646282
30860.0718750322,30276.4445026282,1.01927661526945
382509.847416213,394854.23239089,1.03227207105402
3078.55379897741,3257.5310994286,1.05813681102817
10812.4612835779,10253.0752727998,1.05455787613908
82384.2487494992,75755.9249689245,1.08749578047253
30681.3783194534,31786.1074084921,1.0360065013226
132815.109312284,141650.847259057,1.06652660222564
1341980.24334802,1156385.5866816,1.16049547729059
227021.33764427,223974.18480016,1.01360492883065
8887.07894846652,8049.47252432845,1.10405730581805
15050.0129810407,15481.5132483282,1.02867108937587
3633.3549969932,3471.61848272081,1.04658821672871
31633.464577189,28946.049053008,1.09284222241383
2072191.56068095,2025546.42276278,1.02302842205638
15522.5758113694,14914.0253258049,1.04080390587185
9509.8653787347,8828.98754767769,1.07711844958215
7989.49794525402,7650.48524140131,1.04431257536687
101541.818577011,99395.0686536903,1.02159815323234
2906.31558142898,3005.57043570522,1.03415143727352
2443.42583340637,2000.25129087435,1.22155943333415
26682.1426021844,24460.59466543,1.09082150156775
32752.6880143958,31580.2425624522,1.03712591661147
2895.35770946505,2976.18862791498,1.02791742042294
366826.92428495,377168.024881189,1.02819068043164
5822.86043169457,5395.90669636637,1.07912548517856
21683.5320419644,22765.5556202101,1.04990070695824
16517.1280915696,16106.0057544852,1.0255260269586
98572.741496926,101298.258407314,1.02764980327216
950.924869412612,1214.1245474924,1.27678283168928
12994.4764337206,12900.9414192159,1.00725024720796
98788.9074219569,103038.744467949,1.04301937491665
8749.02894814429,8715.67475648794,1.00382692018556
3469.08415955954,3070.52091470756,1.1298031363157
3022.59598279136,3300.65685966906,1.09199406022531
36589.6093792525,35838.659719941,1.02095362006224
71661.0582967729,71330.8700120639,1.00462896757958
30827.4974906284,30781.8645206856,1.00148246282847
19915.4735602604,19710.1765176575,1.0104157891442
1917.26671328718,1893.83284168051,1.01237378035216
1090160.38673448,1053144.4007114,1.03514806326471
8801.87861378792,9426.23925618378,1.07093492989301
32930.3018346256,31414.9752295193,1.04823580454975
4703.07149582568,4528.2846911453,1.03859889927463
905314.488280719,824367.695376771,1.09819258245794
5653.70659516517,5725.57523029789,1.01271177305065
201674.042424419,164486.916418799,1.22607953760248
15512.8666638741,13392.4808252172,1.15832659134105
34471.5099692302,31943.2728474234,1.07914771707592
60832.003226773,57775.5968697255,1.05290133763463
149697.467910458,142312.900142362,1.0518896583564
29441.0178423386,28206.9571160382,1.04375022520947
118715.675264941,120802.078881921,1.01757479467074
40137.0724031229,36139.2235775722,1.11062353946175
708161.044070725,746789.518716836,1.05454758486017
43585.3120987615,43886.9979523003,1.00692173209303
45719.9075957872,43710.4670118731,1.04597161095003
17325.2847238949,17920.8970059195,1.03437821031611
20355.4830544356,21892.678609412,1.07551751785333
34975.8816394221,31881.3825515318,1.09706288875297
6522.93930393972,7377.5028488536,1.13100896775135
369847.500653935,363109.67284303,1.01855590284376
759924.80239363,684510.076609103,1.11017328796402
5414.22609024781,4992.31395212,1.08451234080514
18776.8230716087,18022.228943164,1.04187018879987
93223.4852463279,93458.6809199875,1.00252292298489
2029.15754026577,1799.20598839775,1.12780724016642
38593.3313793925,37468.3093293394,1.03002596247844
5247.83465826652,5243.96845978842,1.00073726577643
12547.8788492021,13252.508951098,1.05615531599914
101211.10251904,95509.1362878088,1.05970074123641
9780.53546980936,9737.71499571551,1.00439738420283
16091.370351227,17136.3843059345,1.06494250843141
399341.742634104,416972.5263855,1.04414961389987
10498.8376626265,11127.9728423923,1.05992426971277
27583.7091454341,28497.7637128154,1.03313747845012
60574.9673789718,52908.2993635904,1.14490482793059
83555.7411737656,82679.7491410396,1.01059500109551
134110.657959378,127254.257489339,1.05387953696256
2333.23232681012,2810.43743864641,1.20452533009805
167790.139327551,163689.975098807,1.02504835269398
259490.757571631,249018.032707084,1.04205609027867
1968.64003983855,2238.27566617065,1.1369654283544
20662.6643582121,20779.6060743929,1.00565956616985
38252.6941819781,39580.3149742462,1.03470659572244
9086.49044560108,8389.68838090165,1.0830545823711
4317.28666333976,4153.44096413485,1.03944818299326
177602.645933725,181706.78540525,1.02310854914322
4547.81954499978,3919.55296322084,1.16029036670107
202217.004768616,199314.522493317,1.01456232209771
77240.8045618271,76158.1745092513,1.01421554625688
5083.93760850276,5418.98019737152,1.06590218343915
273699.250361808,283732.247941657,1.03665701519674
6896.07362009508,7598.02162928699,1.10178951789993
39622.7309558194,43074.8099317993,1.08712370128725
9979.59654385519,10776.1274300203,1.07981594072112
24952.9861835808,24548.9921641939,1.01645664378744
482110.390626249,470975.57962226,1.02364201348384
4026.85675539215,3961.03661556091,1.01661689760015
43569.3419864942,42785.1264785212,1.01832916184943
238391.569398395,226899.215221922,1.05064959861246
4511.72249134059,4181.91100667973,1.07886621311024
122915.009281063,117532.320473143,1.04579752008853
43561.0467275191,37514.4792062898,1.16117956717404
103158.492613429,102337.567883102,1.0080217338296
587225.597901794,564956.523564377,1.03941732400383
179524.830561152,172064.620635492,1.04335702422792
5942.55324309079,5359.43959474853,1.10880123528468
56075.436683971,58054.1725302327,1.03528703409683
32752.9883894195,34671.9175101539,1.05858790953421
98842.7290228506,96842.2614217502,1.02065696909316
227415.367057468,203971.455840149,1.1149372157038
117973.020247877,100865.486215761,1.16960741155325
316833.677784249,289411.159294136,1.09475280274954
52408.2552586322,52754.239441247,1.0066017115225
331764.371316257,302503.951918069,1.0967273955023
939802.467978348,819104.131828249,1.14735408046435
6417.26009049742,6460.28024174863,1.00670381917587
64906.5696615909,66246.3043237943,1.02064097161795
84003.8443589341,85039.3299441534,1.01232664520441
455371.245164249,459070.866653708,1.0081244073462
10839.8971023582,10938.3817121279,1.00908538234632
272602.481421718,275890.829378447,1.01206279539195
105145.264033934,104364.398806771,1.00748210343845
471659.155027254,495569.921292727,1.05069501145184
19734.2556586318,18187.1943544697,1.08506321942845
8845.20725238018,8723.07444012922,1.01400112002818
347538.615522419,347090.957225615,1.00128974347353
451796.788767688,486150.579566526,1.07603814735501
253248.473477101,228430.418635409,1.10864601566617
3457.81764680288,3639.15925648,1.05244394823561
77469.5396182753,78274.9323892749,1.01039625090027
87160.8441041606,79222.1321076734,1.10020825980419
188475.224625345,180390.113813815,1.04482014363534
11687.2547599031,11586.7940868104,1.00867027344579
4502.72023225428,4352.17283354296,1.03459131897314
76500.4622634701,70839.9667794872,1.0799053943885
589672.536874679,643936.135942828,1.09202327677621
181684.359034713,183222.409592509,1.00846550889668
36214.112970137,37192.0935623823,1.02700551006321
2330700.45544426,2369015.25134491,1.01643917639058
227482.845353279,194892.856342805,1.16722002859433
10450.9842670619,10116.8796456696,1.03302447326586
136471.256842336,127998.412939568,1.06619491373513
47842.4773200101,48000.7532593135,1.00330827223358
40109.4899950168,42345.7318901972,1.05575343629296
14187.5755007483,12981.1249277868,1.09293883077722
631149.200201848,742029.194122512,1.17567952852543
9207.68539329601,10061.3095065075,1.09270778450283
39902.6234402353,39318.1210863717,1.01486597878316
58810.2969434424,56197.3289786614,1.04649630173301
21379.4184818908,21933.9014627833,1.02593536308586
39820.8070887684,40388.5766035423,1.01425811168288
216011.31882963,216129.271063619,1.00054604654343
41039.4366873241,38157.6395752668,1.07552346382362
51388.8798599378,49398.4354472106,1.04029367316409
54349.1276780168,54042.5934062116,1.00567208663546
714740.020558232,980354.226663329,1.37162352528916
2155.47541047912,2763.07790757064,1.28188792789636
15597.5667092361,16156.9496584836,1.03586347535326
485786.867320746,530868.131790191,1.09280050059418
18618.4767430093,19204.4793003666,1.03147424815928
14336.4629556183,14940.8567364911,1.04215780299114
31796.1006647108,32225.778453643,1.01351353719323
2715.48974933092,3213.48050899037,1.18338893003818
12423.1508377976,14532.7960319393,1.16981563064686
85931.4800790779,78109.5341491917,1.1001407320513
37710.5100390422,35847.3631634505,1.0519744469655
305860.096850829,307974.889223099,1.00691424737664
59712.2378846482,51828.3490761175,1.1521153760262
108138.321613101,110534.130418123,1.02215503966849
739991.513993109,851095.785948518,1.15014262982
38896.2216694882,38009.7571162771,1.02332202624971
5803.96011610657,5707.21377502521,1.01695158879535
115181.779762009,106889.133446113,1.07758175268655
11116.6428278903,10259.416967415,1.08355502687901
9802.86122363795,9926.28215044421,1.01259029624011
642004.877776601,610592.366588598,1.05144596117948
184309.024104402,173952.314948616,1.05953763339594
22264.3818225575,19363.2897379729,1.14982433893428
34524.6785458148,37673.603108778,1.09120793286416
17199.3757181033,15837.9091958152,1.08596251597704
38828.8170781164,37336.5398791404,1.03996827782667
92520.6310154888,54866.9903078263,1.68627129894332
34791.4505044668,36198.4850709407,1.04044196335802
290508.473096991,282420.364190773,1.02863854711537
1369.70058351266,1340.49107661645,1.02179015392623
391510.431600653,397730.934188395,1.01588847214699
30202.6760360801,25883.1051938786,1.16688765933784
37518.1740551882,36474.6795977507,1.0286087354007
969259.074586056,869004.437670954,1.11536723239734
541856.032813675,512003.308040554,1.05830572635823
88902.6345896401,90586.1189267164,1.01893627050365
6725.54390928456,7504.01967351896,1.11574911631455
5744.66787365387,5975.82237282228,1.04023809630989
65479.0956185313,63558.1698017656,1.03022311408206
13814.0399719034,14573.3669133621,1.05496776779299
22065.1024085698,19377.3244538157,1.13870738249547
8338.06971828393,7809.37292078963,1.06770028821224
5546.64796112836,5894.766102811,1.06276189585535
7115.01150488884,6536.96102494677,1.08842801383335
49252.7124890464,42991.542128496,1.14563725911103
44301.5064264963,49051.2095428921,1.10721312884194
1236.31009601497,1201.17873271647,1.02924740701915
26178.4311666052,26472.0895853219,1.01121757132228
204617.298130708,205655.225171758,1.00507252832743
75094.2586843146,84921.2153853877,1.13086162475329
6414.84720277099,6386.14955133203,1.00449373307159
233817.921800352,199366.61586855,1.17280378553708
86272.4865842639,90554.9661522086,1.04963899543758
124999.087698114,141469.032335057,1.13176051873851
8739.61053299863,8986.33488758014,1.02823058918357
167165.707862506,147220.512683674,1.13547837061053
11705.5069005046,10697.3763203294,1.09424091945417
543762.279388051,574335.478094243,1.05622530260944
77127.825350569,70873.6259222246,1.08824438353426
26940.0676632807,27606.4524686342,1.02473582522815
39800.3905667855,43598.0705308765,1.09541815821426
22647.3398309733,22796.8406889757,1.00660125467795
144517.963080791,131445.587694857,1.09945084970278
8847.98988652135,8132.9073026041,1.08792459538894
60801.6451012032,58551.5196175482,1.03842983919722
9339.8271757791,9700.53190698993,1.0386200648494
968458.991208692,814353.636405991,1.18923640530767
56664.3913487974,54754.6663654718,1.03487784895955
3935.89461994195,2769.78247301906,1.42101217632872
98264.1718854914,101796.36126987,1.03594585204966
21572.9268226344,20498.7128334193,1.05240397277354
10256.0461830561,10487.1337653555,1.02253183909031
314440.18105198,311102.736033921,1.01072779063471
8678.48099194274,9944.51155488929,1.1458815850518
850.125903439857,725.013714976395,1.1725652713584
223752.860040378,192484.810376368,1.16244424483611
20022.8226002706,20223.0534917123,1.01000013312004
735738.945444835,671109.566529349,1.09630227631789
555725.865766426,503984.328718665,1.10266497210203
38029.3295940263,35720.029757567,1.06464999755411
9983.90330380451,9124.59530001789,1.09417491686288
58770.4970329966,55725.2748217206,1.05464705595474
14579.9141493706,14546.0996583019,1.00232464315954
8596.85135203831,7320.69994476314,1.17432095522342
95989.2173275503,95246.4254538687,1.00779863254859
5238.29362128405,5005.89283001582,1.04642544280507
688066.73002617,674588.146188872,1.01998046350717
105933.77615857,107984.190246408,1.01935562161751
20586.6146449281,22498.0421073254,1.09284807120379
164223.407331426,160667.87608744,1.02212969593281
166931.525574108,163681.884177778,1.01985339680475
82812.4262528458,75411.1806552077,1.09814520251948
11381.2714709599,10791.9249164033,1.05460995690035
1251.96500860864,1284.5416638621,1.02602041992345
60292.0647189573,57912.4293702695,1.04109023528392
25006.6935758048,16196.3907301316,1.54396704750291
11747.1187900548,12247.5283611403,1.04259849415238
1469.87811753442,1407.03296125815,1.04466502065458
13772.2317830276,13619.7678010783,1.0111943158045
11815.9101266647,11515.7556169117,1.02606468213968
19553.2402199544,18319.6728936016,1.06733566333401
40140.0154858809,44119.0273535765,1.09912830923285
14628.464663844,15745.7941071551,1.076380499867
237256.341457376,236996.588664028,1.00109601912336
177739.605668521,178476.076194631,1.0041435364017
222833.765262413,219776.160945594,1.01391235657072
7505.06408131461,6443.22627707948,1.16479908644717
32650.5400305486,31481.7602198582,1.03712561821601
856090.241548844,948098.782522694,1.10747528298814
168268.652649791,155439.907768959,1.08253186112218
7744.42669571408,7860.49538811113,1.01498738343812
68587.328177181,67934.6001193142,1.00960818282172
44932.3556227014,41354.9274639012,1.08650548745184
172373.471474588,167519.740880787,1.02897408131293
12516.7357835086,11492.7506584123,1.08909835038897
79939.7162148807,80515.5071355422,1.00720281416954
51056.9580363177,49752.513102859,1.02621867423585
62329.4706719355,65661.8288562128,1.05346360474994
106505.915254081,110001.454650047,1.03282014325333
5860.01606411757,6677.65548406637,1.13952852876214
32383.0495883096,40196.4042015406,1.24127914796671
46895.1663646823,48422.9664479912,1.03257905242148
63306.1194115211,63321.0154647736,1.00023530194855
43424.9009416503,45181.1659905818,1.04044373184158
1577.51178445439,1628.10494768603,1.03207149621969
35851.896777917,33195.6853350487,1.08001676772324
8666.6622732723,8642.32381763366,1.00281619343966
53338.5863249847,55629.3204308504,1.04294703447723
5184.63003376231,4501.77048596887,1.15168688628658
11840.8026009277,16065.3359672294,1.35677761961598
102716.617272815,109505.938937251,1.06609759788334
17448.1696123771,16076.6423937171,1.08531179490539
2200.9438550456,2040.17567191345,1.07880114705092
9644.5104970682,8503.27443499923,1.13421136419774
25378.7994713257,25148.9003126372,1.00914151934401
