"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","Means","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3","logbase","CKO_logbase","CKO_means"
"Q3U4M0","TSC22 domain family protein 4","Tsc22d4",0.0413986336361295,0.281710713636135,158799.746133962,9,15,24,158657.348427388,162656.59275093,164032.092467084,166353.635204631,162969.399802952,155036.406036179,146949.543142604,163953.530472039,181670.552322155,145693.577620554,189826.603321241,152266.1893671,179435.52519341,141986.132694145,163714.363467848,138512.524176814,152861.962023465,161317.643897733,159703.659603037,156491.613155421,157273.333583892,150458.410365297,149332.489458085,150040.778661088,5.20084980380451,5.22517962290898,167949.851009274
"Q3U6C0","","Parp10",0.00462480783607239,0.188234205416547,50778.3611193318,15,18,24,45797.2018159534,46236.8682908119,49058.5345279913,47509.5749420725,52653.0196056354,49891.9681403334,52602.3921765912,45787.094290522,51168.232215968,47759.1314153977,49475.2553539271,49933.1644770335,55304.483305908,52335.4469011897,50239.6188074534,50142.7939269684,51859.9634578162,51422.7307581634,47057.1970949134,53352.0622153142,57548.0101127996,54066.8355370023,54327.3221711467,53151.7653230508,4.70567867983198,4.79174899703874,61908.316902782
"Q3UDK1-2","TRAF-type zinc finger domain-containing protein 1","Trafd1",0.012318117724255,0.146706119702662,94219.560647253,6,18,24,91949.0436780528,103402.316117708,99598.9016104917,86924.900910828,97307.1284704692,94453.5829755099,95595.0211547638,93117.6708056798,97570.1681614451,101619.475524495,92486.6974919325,95706.4093943215,100436.388161494,88450.9560536447,92403.5636709671,91814.1225545105,93519.4905041953,99902.8766720297,95050.9196911418,91185.3260049752,89339.5399253652,93337.1952323928,87772.2833285776,88325.4774390816,4.9741410747598,4.88324079558246,76425.9411528849
"Q3UDM3","Prostaglandin E synthase","Ptges",0.0358785620040354,0.510120554132465,13230.1477105155,24,18,24,12767.3758363488,13632.566119041,11140.2873224576,12463.0888188727,12072.7669294163,10810.1566621837,14646.628574778,15070.299323096,15978.6695649254,14428.3952533922,13210.9645911512,11072.7354115255,14430.1469078919,12192.2672163517,17176.300163398,16353.7426004793,13565.0307421756,14246.4482465587,11857.235387449,13631.0581894051,10545.1355966132,12719.1232198422,10963.3794523921,12549.7429226268,4.12156469297841,3.98304862037687,9617.199393615
"Q3UE37","Ubiquitin-conjugating enzyme E2 Z","Ube2z",0.0400822274503332,0.0592543917399273,328031.73162158,9,12,24,333619.874255947,325640.357384213,333491.316463036,326795.468461215,332155.735118309,326104.063451244,325423.625911396,320019.300364914,339445.373772339,333543.272438313,336109.513351382,338092.538664762,326694.242570354,331537.940287575,322707.832239476,328488.743954731,325605.634791996,330908.107044949,324546.526362464,326203.837901973,326694.04735426,307566.72204393,325915.610595915,325451.874133228,5.51591585652143,5.50380058961672,319007.276695117
"Q3UGC1","Striatin-interacting protein 1","Strip1",0.0398122503174169,0.0824474806094905,134314.407051585,18,9,24,124091.436496779,131948.882452064,126942.594948642,122538.78816571,136445.921946129,126424.566330453,133739.246543858,138571.544427824,129645.328706553,131986.774268864,133762.618448806,134786.701589592,138331.642158659,139353.471201086,136035.188578044,136877.798034385,133527.005350187,136852.537050938,132848.53099023,137764.672546117,141702.830061782,142705.275172726,136043.434284433,140618.979484177,5.12812259917224,5.16557766888658,146412.33568179
"Q3UI98","General transcription factor 3C polypeptide 5","Gtf3c5",0.0300140093861939,0.166218562218876,51035.7780788916,21,6,24,48234.9457995362,48123.1263630896,48598.6337775159,47542.6075240384,54103.2387856276,55509.9485688036,54500.1521275817,57769.0068032484,49658.7622414431,51368.7213657881,49253.4317768039,52208.7727437986,50898.2493537457,49685.1986742907,51241.577195922,47692.1063758782,49170.0291001441,52185.1712389984,49173.466783156,50596.7631492257,50606.7269486425,53127.0482683612,52291.5847585473,51319.4041692124,4.70787474030404,4.70699230928081,50932.1851633315
"Q3UIR3","E3 ubiquitin-protein ligase DTX3L","Dtx3l",0.0232255556945077,0.125887165929616,335540.754113579,12,15,24,304645.805679765,310478.879636497,329240.890526082,340707.422283761,337095.403278198,331190.415759351,340462.625793854,331092.97984142,317420.283656483,329186.982490423,324845.789955659,339784.153090064,329226.455639622,360289.060674103,324453.423474553,327563.242683541,330683.81045212,341669.171613663,327749.80101018,372806.901050736,373834.182353754,338704.36637262,340041.198873098,349804.852536355,5.52574527625386,5.68899289182025,488644.361542898
"Q3UJU9","Regulator of microtubule dynamics protein 3","Rmdn3",0.042148190635947,0.133885001991672,179485.662437923,21,12,24,171371.345750612,180535.290898659,172645.344607883,168809.66563733,177066.785615308,173088.020245208,187398.291258335,192963.3948339,186645.23284096,181665.461108241,180005.116334987,183805.371285695,183483.971967721,185114.867924683,185117.77264686,183076.995030158,169131.497809022,176216.675806648,165849.013765749,183326.856640512,170568.110424776,189997.569677419,180407.362202262,179365.884197234,5.25402976225814,5.24837809322013,177165.067168778
"Q3UJV6","Cytochrome b-c1 complex subunit 10","Uqcr11",0.0239116402882597,0.242498876570781,99716.6446091512,3,15,24,94957.9562489417,100549.232862612,89087.319159932,85677.2742633769,97928.4187899123,93284.1819394403,96241.1558479338,100781.427499748,112973.860358354,100717.710797005,103274.842652093,98331.9995531037,100103.759266573,91379.5398651166,104989.697151298,106307.407653837,113460.461492467,108353.622471676,98765.79180746,96133.574135458,107301.49192434,93398.4836393928,104339.588727736,94860.6725118208,4.99876765639163,5.04844419655606,111800.616030781
"Q3UJX2","Beta-catenin-like protein 1","Ctnnbl1",0.0239116402882597,0.0800965800843176,308239.955462928,9,15,24,324052.1229361,300593.437305143,325835.683344976,312343.312115955,322661.516907418,307871.728041475,313837.874299274,298289.314983967,308648.621120316,299406.51518461,319849.521618422,307648.452549428,310646.93842683,305426.032842215,298644.749004592,299013.042223552,316076.252255941,312924.619399883,304007.902117691,313500.187827823,301433.083130437,313308.585190848,288700.138653051,293039.299630327,5.48888893325447,5.48749324849444,307250.959991987
"Q3ULW8","","Parp3",3.42542536068588e-05,0.0567648523672031,1356153.10482716,18,9,24,1333598.47460896,1300929.86309419,1351877.12366831,1369995.50669327,1365888.17419427,1366490.58516013,1334464.51406372,1299415.67613511,1331399.97602847,1344653.38937604,1371944.02913868,1364392.03736984,1355541.38125162,1385837.00726591,1354659.60639305,1385037.28554615,1341836.33422913,1344269.64088851,1352075.0159764,1383388.77325415,1387926.31552565,1409563.40689744,1354747.67018508,1357742.72890777,6.13230872259009,6.0509715352342,1124531.26690985
"Q543K5","Phosphoserine aminotransferase","Psat1",0.0326901050505681,0.0810214432874133,1147324.08746917,9,15,24,1250105.44285361,1157668.79651148,1223083.42370199,1185343.50646911,1230739.16199812,1181472.76319356,1159103.56548633,1112613.98263797,1119003.35530919,1129686.91416526,1144457.40562932,1130207.41039765,1148185.97433578,1119084.45139872,1125100.12755659,1103693.55878392,1130218.55863566,1126959.20636626,1132743.24839356,1120573.93477743,1141518.24708063,1121080.06897881,1120199.88899795,1122935.10560118,6.05968611146598,6.0559450178385,1137483.27006793
"Q3UV57","DDB1- and CUL4-associated factor 5","Dcaf5",0.00366318366726206,0.139321258794842,53943.9212665758,12,15,24,48033.3169468403,68010.7417248937,51967.4825659014,74384.6472689639,56670.9728027111,51439.2321210671,52071.0104470102,51962.7491250617,49819.1278239335,52089.9745875277,54324.9598756928,54600.267338421,52860.7770036587,49253.5770103535,52682.4569542942,51631.5505676096,52387.3934105209,54224.0312373969,50919.5825728993,54694.8899899929,53280.0589573617,52832.9437336841,51622.2705649105,52890.0957671114,4.73194251279797,4.72678864379722,53307.5402866588
"Q3UXS0","Secretory carrier-associated membrane protein 3","Scamp3",0.0268100209292608,0.13024343645178,135345.900446467,24,15,24,135968.28669838,137038.14668628,138517.45794679,133287.00534212,127207.070212073,128199.979775914,130323.821741826,142730.648165242,136732.815577711,127860.720519856,133612.445727449,131111.69000839,129558.274677037,135235.003870647,138269.630324431,139223.213153715,129566.234155632,137601.279601639,133179.390475838,146054.808786212,131564.565941658,143083.905578147,136779.490351227,145595.725397004,5.13144510576267,5.22952061498142,169637.012322008
"Q3UYD0","U3 small nucleolar RNA-associated protein 14 homolog A","Utp14a",0.00894129514973995,0.446936679153651,99440.5151473387,12,15,24,99840.288153945,110257.015645427,96985.6461451651,105592.973902037,99804.8492928847,103875.599212788,98539.5906650654,100471.819171031,77191.5629774472,86227.5205400402,93272.7668486702,115797.517215697,109068.404068582,122642.999733992,90236.8780194938,83140.852071478,95333.309713228,97599.7900704083,98658.3639402259,103161.998999781,100281.236603777,100370.869530528,99207.1599163689,99013.3510980685,4.99756336548342,5.0257618737525,106111.358277462
"Q3UYN1","Proline synthase co-transcribed bacterial homolog protein","Prosc",0.0493926570963459,0.107535543431221,422860.054550558,12,9,24,432605.364774263,410249.637399859,430441.833979347,450228.376009039,409250.54025461,422496.30992083,403507.965122544,394482.007866787,416241.435830451,424279.608598765,419934.632611272,433326.852173469,397064.338040224,415968.321222964,401068.326500959,411733.432449964,435065.092205652,428468.110746207,439486.974319543,446220.123060391,436252.758240445,419198.863852482,430247.894157301,440822.509876034,5.62619666148259,5.54256093711838,348787.520090533
"Q3V117","","Acly",0.0379626681383877,0.050062687900682,2880758.87579245,15,12,24,2848953.19333983,2841668.84499768,2883924.0720579,2819192.36109211,2937437.3764247,2851965.63042587,2820101.95002767,2844498.36631795,2837840.11207623,2846154.57288468,2857536.54389259,2916749.27711859,2958300.2585214,2954133.93105389,2835606.30712005,2889123.21194097,2868917.57724213,2885490.99520417,2901210.97356755,2914839.48841031,2882256.87093485,2968605.30755359,2863373.83439004,2910331.96242406,6.45950690864652,6.48697487552483,3068844.44679298
"Q498A0","ADP-ribosylation factor-like protein 5A","Arl5a",0.0150331168554007,0.202645968186588,32767.6500267611,21,18,24,31224.5597632902,32998.1347405313,33495.5067213562,37734.5460080492,29445.3660158768,34170.2221972875,35888.4868941604,34789.6586361987,32492.2709014038,32052.6257676674,30396.0671568559,31846.7469692011,31236.6800097643,32348.1875868797,34437.0119522169,33441.979560829,30968.2191725871,33396.3947043866,30564.88041445,32377.3117212894,31720.8719635339,32092.481897505,33823.9495152204,33481.4403717254,4.51544529652411,4.50599929764454,32062.6413922442
"Q4FZK2","Elongation factor 1-gamma","Eef1g",0.0313173335461783,0.0511133544041825,3059089.44194258,12,9,24,3160717.87400356,3134198.43528765,3117190.03496868,3152563.39574549,3104344.25709873,3147938.85920905,3051954.08752857,3076157.34044896,3126433.04244571,3129385.26112993,3134593.62979947,3140785.3688914,3083196.91041943,3062070.9897643,2951580.04653978,2974534.74466583,2995672.23785578,2961395.51585695,3056023.66159962,3005507.95636619,3022803.14449364,2965777.12267717,2959308.30567522,2904014.38415091,6.48559217511291,6.45872678195971,2875588.79027159
"Q505L1","Actin-like protein 6A","Actl6a",0.00147612060467029,0.0742924032918145,522306.200605708,6,15,24,526035.818670485,526202.072310849,515669.46356637,527174.880764244,525168.395507319,530180.634030468,509083.824316219,521285.967993885,532532.168936018,547050.010363238,527962.760650186,548482.863902729,513597.161654983,526602.680599215,508467.379806911,525061.439993759,525532.054933923,539020.926151574,497126.037557998,527794.522159034,510254.67405993,513547.696758048,491256.711452099,520258.668397502,5.71792518163416,5.66620303018005,463663.629165128
"Q8CBE6","Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan","Dag1",0.0356619003724248,0.0863572246233079,726242.327158266,21,12,24,684137.944400362,669677.051203564,685477.656999416,675337.363898221,719883.104554364,687542.48189585,739982.463214487,723093.666189089,739404.088965055,724328.169766373,705475.768644522,744356.291049349,755393.818823421,770253.573260333,752123.119081305,774902.735009031,740889.10332767,738365.680844271,726870.794675303,729058.508214006,729792.044675255,727342.315164916,734655.816678139,751472.291264076,5.86108155704668,5.84995358570237,707870.128229344
"Q9D2S5","DNA-directed RNA polymerases I, II, and III subunit RPABC4","Polr2k",0.0431545275690319,0.22147076113802,21508.512201968,6,12,24,21505.5138708484,21698.7447934057,21127.6415497547,22119.4404710709,21473.9768690587,21042.9144771889,20176.0648487652,20497.2190795869,21738.4509781515,24008.9930177617,20604.946459621,21978.7579797522,21503.5019868221,20225.6016218404,20509.8425850042,20342.830796733,22350.4131668479,24571.6002120134,20867.8331263893,22096.9486125983,20263.842830261,21110.0030714192,22315.2214311555,22073.9890111825,4.33261037018186,4.28577795624969,19309.8080309846
"Q548F2","Guanine deaminase","Gda",0.00129719689501329,0.100905967630499,1294983.62668213,9,15,24,1370093.89434419,1327019.68389122,1327365.78751887,1338797.77258626,1333151.51868291,1322119.7904727,1289409.65429736,1261200.46835977,1303877.68729067,1268064.31121439,1318953.03659451,1296153.27504152,1299560.62127151,1259879.89685628,1203443.44692455,1197476.48249486,1294304.10866865,1314498.87543136,1331478.16943482,1321917.27653747,1336825.10307568,1250017.15461904,1298722.53469011,1215276.49007253,6.11226427738518,5.59978577698939,397910.845963106
"Q564F2","Guanylate kinase","Guk1",0.038253999730223,0.204499553732044,16860.9839415725,15,15,24,18630.6002857991,14756.8366238849,17610.6998328981,18443.1382666494,19220.0819688165,17765.2646773392,18467.1564467026,16067.750650406,15658.7185650479,16367.1441612247,16902.1337198221,17882.0385955134,16838.8886391491,16401.9423191188,14775.4612779766,17983.6875830901,15249.8841288054,15247.2240316456,16369.9740286761,16240.0560682449,20463.7526049705,17824.2371432047,14074.6681085455,15422.2748702093,4.22688291476837,4.19375477929215,15622.6527367332
"Q571M3","Leucine-rich repeat-containing protein 1","Lrrc1",0.00662062960968368,0.172456875866534,134913.757681652,24,9,24,122254.158061968,129898.46981933,125375.215668352,121020.103374334,129709.894731802,129688.93898754,137488.422966265,143861.605740587,139884.609441293,138818.829524294,132398.20749659,135278.94338663,141842.322734992,147998.524530378,149374.577372022,150843.297452699,133183.852990326,141136.544975761,124971.576148458,127970.247381764,132033.714439471,136008.184512335,133633.646412756,133256.296209704,5.13005623863094,5.04380584089344,110612.915861962
"Q5HZH8","Mitotic spindle assembly checkpoint protein MAD2A","Mad2l1",0.036062384083478,0.131358115730243,68423.5901829701,15,9,24,73976.2485483538,66748.4736174178,71561.3320544285,67528.3221266404,71973.0587908172,68210.1502897116,68699.4973546835,65457.6457963232,70421.209389628,65523.0407958924,71630.9577288728,69872.2629641572,73811.8416052374,67704.3068689675,64862.739202204,65481.0616711909,67501.9383016208,69202.0762333131,67092.1972263067,67338.699101956,68321.440697028,67556.7763679469,68928.8748088145,62762.0128497713,4.83520585786054,4.95037620344007,89202.3310213995
"Q8VC72","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","Ndufs8",0.00987513590069245,0.104102119648673,357829.506750154,6,18,24,360509.185706829,357677.237303123,351893.953478167,353664.805955234,366159.665535565,353826.22369371,353252.695492817,345124.662892414,364716.774066538,380751.852656365,364663.60706027,367870.026247107,356329.471459513,348882.416777073,347622.584601093,355205.450265492,363394.363444695,363725.834711942,365106.453320361,364193.619014331,353205.233020801,347355.630122241,358626.545694596,344149.869483426,5.55367614978755,5.57595136279449,376661.613796329
"Q5SQF9","Polypeptide N-acetylgalactosaminyltransferase;Polypeptide N-acetylgalactosaminyltransferase 10","Galnt10",0.00337011504281575,1.40279837495718,15151.3624551635,3,6,24,15580.9690741483,16973.0168121131,8855.49642385843,9316.87987680758,13506.0519474772,9132.93769910039,20131.9031860993,21068.8937467243,24205.8932836813,16286.227771731,12270.5741081513,13509.7794127802,14900.2421795411,10803.3043780822,20529.4417393955,23208.6720284296,14311.1977905713,28375.8440828816,6980.41145596705,11921.2875312431,12712.8431900916,14357.2362402482,9533.1704102662,15160.4245545331,4.180451687634,4.22265666020056,16697.7002377882
"Q5SWZ0","Phosphoribosyl pyrophosphate synthase-associated protein 2","Prpsap2",0.037011394190938,0.104166675139528,109709.990921469,24,9,24,105528.266528291,114070.761287583,104933.464329447,108843.189845073,109957.838349766,110479.314676323,108922.83713372,118724.900406985,108908.286536207,112403.964054194,108598.387784497,108292.704110961,109756.502375484,109432.052350576,107348.108589435,117104.548943939,106187.843250749,110016.374273709,107316.540800716,109099.360958774,108889.701803115,111607.856716196,105673.463065695,110943.513943812,5.04024617911972,4.99337666564209,98486.4913412817
"Q5U4C3","Splicing factor, arginine/serine-rich 19","Scaf1",0.0272693443784961,0.172539990990943,133087.279611471,6,18,24,134987.966386832,141887.352053648,140833.832516527,128296.960076038,141357.353377873,123732.381048966,133270.91723314,128511.902566953,137760.089198602,136786.69319146,128042.346562091,130935.34383796,128847.425865838,131540.78857716,129516.352611983,124417.074283377,139269.491879871,146538.65820242,129229.018785732,138284.268853918,134873.575163701,137358.845059581,120744.178021923,127071.895319704,5.12413654789732,5.07649756533841,119260.758006053
"Q60960","Importin subunit alpha-5;Importin subunit alpha-5, N-terminally processed","Kpna1",0.0342496971548685,0.175732429369741,222443.163761092,21,12,24,214187.095777671,228071.883423737,218756.624893602,231405.412781944,240727.641268617,217695.035076267,223204.09652596,224569.434794666,228176.627953861,219591.33543858,222114.655436066,206782.112850492,225190.62447758,225787.396089072,233102.685959242,231249.034477992,228924.651000202,217983.092156347,197224.583198454,205468.581070218,216280.12373665,225134.699669107,231713.176676497,225295.325533381,5.34721906332544,5.37758447053103,238552.773688689
"Q61025","Intraflagellar transport protein 20 homolog","Ift20",0.020371625474041,0.0966049434998789,54103.5974626236,21,9,24,54953.9395734887,52432.7007413048,52375.4159107185,54821.6901835016,54144.1603803081,55472.6863255403,53030.1255121495,50752.430022912,52786.0413432439,51250.376109466,54936.3867094345,54429.4980030866,56836.9212074207,55791.9461496216,55858.9765544318,56251.6153697473,53444.5531834323,54311.4584006541,52493.738505577,51860.0304539164,55179.5529740399,54739.4010535124,56002.8550712852,54329.8393641738,4.73322614322529,4.72535078454321,53131.3418794853
"Q61107","Guanylate-binding protein 4","Gbp4",0.0413752025293762,0.257756057311637,200066.216537393,15,18,24,183807.230885398,194699.751686425,186657.715495751,201035.889607217,204803.793216393,197673.476127501,210649.508666952,212924.276586243,193042.592727761,186353.295957572,184795.727729881,186056.750448091,199271.864900111,224165.770633109,207268.808853002,208917.225365296,204432.484072065,207912.366141846,181928.010668144,232593.175795006,210172.871943675,194233.103398767,189052.723579877,199140.782411348,5.30117375925048,5.68238735565872,481268.409691852
"Q61553","Fascin","Fscn1",0.00660941970887435,0.0717046363675048,3282352.71810475,12,12,24,3227481.33839447,3191878.27193998,3289498.14487458,3414995.9983523,3337309.21250691,3398402.3307139,3275285.77218001,3265588.66016074,3291436.63725511,3354416.63433436,3382828.32283206,3389181.33785517,3265383.54449995,3291327.57042778,3203290.71042295,3194506.90744709,3295342.08906189,3186665.88972005,3397240.97349819,3210530.4894161,3331321.31935129,3212319.00685077,3201863.15493963,3168370.91747869,6.51618524804425,6.33736345846271,2174520.26061022
"Q61554","Fibrillin-1","Fbn1",0.0174543570067815,0.477655367714811,4048374.1941082,21,15,24,3325193.32081893,4184779.83301397,3995579.34172144,2433766.0130091,2879094.6684683,3025680.0063544,4215750.71919184,4382441.98079669,4335411.09148587,3154206.60505185,3934796.87590355,3422456.72226151,4256389.12116642,4595140.53420208,4856105.48480023,5410578.91566177,3728541.23894879,4038470.41912204,4220027.42189492,4309368.2348694,3939275.03951835,5337985.38623947,4476397.03539205,4703544.64870395,6.60728064783511,6.83474857015109,6835158.19005948
"Q61592","Growth arrest-specific protein 6","Gas6",0.00137195067784413,0.341529921546791,28307.8835285584,21,12,24,27397.6382333271,28569.827564817,26513.5985470887,33231.9680641051,28287.4696281227,27555.4751269983,30116.3216644893,27507.565797514,26567.0973737442,26799.027859319,24790.5185706446,25966.4020715465,26655.864237431,26863.2571287131,34330.3761672323,29329.8087576907,27657.9842077889,33076.4779971197,25591.5538540234,27485.881503518,27839.4817943279,29581.8896553571,27731.2914022303,29942.4274782527,4.45190740005289,4.36013334946628,22915.7116822988
"Q61730","Interleukin-1 receptor accessory protein","Il1rap",0.0217378548075088,0.18544659200351,35368.825602413,24,9,24,34538.008251157,32294.3214281809,31876.7928978649,32206.557929923,35444.0841645733,33176.0348582957,31881.4769664071,35696.7954607725,33634.5933162043,32556.1736667866,32702.425778435,32604.2684082161,36193.9758756484,34706.517618181,38644.1758087945,37572.7151117339,38932.3884078961,37491.163423266,34014.8834068865,36840.0417110583,36921.9775019623,38126.3043424356,41686.4860480581,39109.6520751745,4.54862063960386,4.41714064525247,26130.0743373889
"Q62181","Semaphorin-3C","Sema3c",0.00511297649713709,0.134881420500179,175817.133191172,24,12,24,173650.183010886,171209.008856047,170106.437863872,164322.259024916,171598.971056346,173567.755613375,175360.230360761,182446.154421312,186009.496117521,184833.994994095,179901.28623211,174017.54811008,180949.468002738,187090.521801938,187665.836436683,191962.030344197,174092.077471444,171670.246685031,165530.166327117,169968.599330649,159924.002698655,176457.32182423,173092.154404227,174185.44559989,5.24506119433172,5.10851049337025,128383.879005384
"Q64449","C-type mannose receptor 2","Mrc2",0.000273004674872163,0.146644974831668,1159569.36303338,24,12,24,1175208.17873082,1238138.9061601,1203878.52167766,1104466.60444145,1155651.22187527,1121590.6701375,1212497.66185894,1215449.83083139,1162323.60651291,1112205.15994843,1106435.22903297,1079750.2438955,1140564.74550341,1131986.79846706,1209250.45468955,1246458.8181845,1143195.71448297,1162279.54875813,1122095.40732784,1138815.14383933,1134936.86070692,1193113.16206362,1152975.73646628,1166396.48720852,6.06429673234585,6.30394870994099,2013486.44362435
"Q64737","Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase","Gart",0.0144581056131626,0.0654266997171865,1224179.18971711,15,15,24,1218388.7162024,1213099.64960031,1202999.98981759,1198584.57216006,1274674.10880441,1224142.20588319,1234724.69397896,1235024.51558504,1219407.34549085,1214597.59283972,1240003.63123582,1236862.07063543,1246898.52914342,1243438.02245464,1248920.70386724,1227957.56854661,1222511.40923526,1192605.77881334,1264658.27804499,1187425.25092303,1244028.74317764,1171731.11075128,1238779.22640111,1178836.83961829,6.08784499249053,6.12410209392115,1330767.21788914
"Q69ZX6","MORC family CW-type zinc finger protein 2A","Morc2a",0.0329433785282733,0.128587909924826,29439.9130894312,18,9,24,27633.4048980069,30016.7140109703,28641.0690790979,27802.569085837,27734.9896302487,30422.5931503955,29441.4679069294,28971.8041077672,27486.7441599424,29887.4301468416,28909.4622978255,29653.1689755778,31401.1214752426,31710.0680479961,29670.4506806789,30684.3917738198,28205.6233639935,29703.0196959225,28495.2533719345,30573.712704752,31911.6452203814,29510.5897405572,28653.9948503581,29436.6257712721,4.46893652357184,4.45089341956754,28241.868047254
"Q6DID3","Protein SCAF8","Scaf8",0.014049396878649,0.0728307942959915,141365.564628781,15,15,24,138030.27147526,139901.975778848,142796.726983223,145448.376095378,143068.717933195,138990.827148038,140136.884413771,144191.562887773,142410.702577931,138274.572216735,142803.384872092,143207.934367931,148578.622029628,142124.58020026,141894.189513183,141442.806950053,140056.829080244,139135.418190455,140392.023112188,139453.180725535,141961.214569263,141960.108446717,141279.574293764,135233.067229283,5.1503436321411,5.08418735112888,121391.240952811
"Q6GYP7","Ral GTPase-activating protein subunit alpha-1","Ralgapa1",0.00724595160250293,0.572809790264021,60605.3116038329,15,12,24,50698.6128095379,41220.2047793133,62912.5664830563,59392.0151261333,78258.5794561401,55858.880508184,52181.2736634679,46310.4460943794,52444.4054110417,58029.4971961186,57879.4815373652,63827.0475406714,65317.7515590051,72278.3273747481,59188.9700112678,58999.5089359128,62195.0233903113,61631.8326659625,69533.8327199115,68217.716826897,66355.048030515,69888.6019358972,58679.8999990795,63227.9544370718,4.78251068850861,4.80304276686265,63539.3498726761
"Q6PAR5-2","GTPase-activating protein and VPS9 domain-containing protein 1","Gapvd1",0.0217378548075088,0.0916484966906171,236314.061657913,21,15,24,217113.230710609,242670.309804594,222514.320806162,228764.705530682,240025.33823008,224774.113801361,244921.390586952,235581.413489958,237924.718235393,230399.814556336,235471.503616407,225250.647924827,237053.543311303,237416.166574059,239288.60511898,239874.678547157,240298.506253636,241118.077496979,236423.053303346,234330.350575412,240635.167466418,243538.461517094,243525.019696936,252624.34263524,5.37348956470787,5.43330330960924,271208.508049834
"Q6ZQ29-2","Serine/threonine-protein kinase TAO2","Taok2",0.000580969232547892,0.214829795719666,30772.5958442918,12,18,24,30724.3883331006,27215.6413572664,33991.535578835,31699.856425759,29361.9086212319,30763.2769959124,30441.6621102997,30417.2712515902,30503.4802383323,27585.3600304917,29853.7788908971,32026.0060759078,34267.8194508119,30710.3437352251,32425.6949915864,31184.4918932724,28656.323944888,29159.3860630975,31437.308023236,32799.0594901193,30850.0942925121,30807.0804732722,31223.1403231157,30437.391672242,4.48816413301382,4.46644433960229,29271.4569613381
"Q6ZQ38","Cullin-associated NEDD8-dissociated protein 1","Cand1",0.00530322497729139,0.042756656747309,2925917.66730114,6,18,24,2927031.93272141,2925901.13066476,2947447.6503081,2919009.40152397,2876384.84150021,2929008.84180435,2906041.27213365,2893893.98070475,2947566.06637024,2964479.24573747,2949622.16771707,2953334.8828169,2921822.86462835,2914992.70114529,2916134.63632138,2909430.02854412,3014671.96963582,2938105.51065151,2963598.13581912,2907263.257443,2904928.0504182,2896485.51973154,2924899.87280172,2869970.05408444,6.46626210130403,6.48413561463657,3048846.8868562
"Q6ZQH8","Nucleoporin NUP188 homolog","Nup188",0.0185099998694628,0.0981026259239168,289037.553160168,18,18,24,273414.964474374,286970.532802071,284432.891228324,268530.697692585,280607.76971091,297165.000447011,292059.627901743,297370.437851807,290457.060452778,290344.016376638,287466.44122098,296183.656168018,291645.924441768,310106.920830125,300412.067542815,311094.762551276,290348.206939293,289759.387356051,278275.076146292,284106.361205187,278039.989615293,290631.267861024,289086.152919463,278392.0621082,5.46095427206697,5.43938916554673,275035.760831397
"Q78HU3","Multivesicular body subunit 12A","Mvb12a",0.016995322871861,0.183808726343983,64026.3837648589,15,12,24,62751.3958447589,53930.2263629943,65456.9132405429,56781.1662101908,67174.9230256045,57383.5824105777,63976.9037949105,59758.7399239138,58682.9427309998,63564.7653619077,60394.8780875215,66726.7412103173,71813.0431558748,65556.2119867411,65201.4434514644,64469.7658928668,65320.1591777411,66899.83408227,69379.289727568,63979.6707053184,70864.4366638406,67966.4364452298,67525.8857804557,61073.8550830022,4.80635897339503,4.89241680703472,78057.8898994438
"Q7TNS2","MICOS complex subunit Mic10","Minos1",0.00097782340546201,0.389134614793334,38929.1765269326,21,15,24,38610.3748960472,45157.3621579457,38272.7389017009,30764.5950674922,35092.0671518021,33942.6850826425,42966.519009994,40314.7931906301,41220.6579132775,40218.3546451651,29385.1560106717,33169.9189666613,37737.0204273014,40881.9908337967,40389.0999902441,42932.869315452,42028.7696399858,43355.8094504371,35130.5014459478,37909.593638059,36244.240748331,41684.5911011819,45432.311940243,41458.2151213721,4.59027521713733,4.62546415788023,42214.7437983511
"Q80T21","ADAMTS-like protein 4","Adamtsl4",0.00261184084542923,0.255501857435799,271334.397114695,24,12,24,254453.733302826,281828.593510444,271301.077702279,233151.827832514,240596.593301571,248062.49137775,275941.695525045,291354.737686017,283607.742383284,261170.233036793,270833.971534033,248523.903250566,275884.081749128,278701.74450993,293835.545201482,313704.528113243,262501.089480789,274320.684515475,258540.915981264,274291.636385447,260738.902262224,304205.972397205,274792.850852478,279680.978860887,5.43350485284817,5.48160374286281,303112.427648892
