"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"Q8CG19","Latent-transforming growth factor beta-binding protein 1","Ltbp1",0.0181997645551084,0.363115576207624,24,12,24,1517665.48868062,1731323.38826202,1696130.60233176,1286200.70720559,1362766.50516121,1376996.22452946,1696647.35062503,1755447.34786762,1742544.07494604,1391834.22580937,1576506.83772436,1424660.32788374,1686378.79156659,1783217.3222529,1885880.76120863,1995889.1688148,1463078.81798855,1542308.92191941,1632319.89838488,1651559.37465799,1527461.70969311,1918983.14334309,1671704.66912347,1738011.94183345
"Q8CIV2","Membralin","Tmem259",0.0158342696338689,0.463682087890962,24,12,24,19395.023260973,22319.3538193694,21928.38627502,15992.0765693185,19065.4607486777,16323.5287755798,21273.1515511709,24576.723739935,23159.9058609897,19806.0372585356,20287.6481248921,19470.6062381396,22530.8841100603,23509.6427783929,24269.177120636,24379.1793378809,24414.1809830438,17208.340366384,22009.9753779352,22240.4611941155,23462.2479962189,21965.3300762096,24531.4081848052,22435.4586847098
"Q8CJ69","BMP-binding endothelial regulator protein","Bmper",0.0329112776981849,0.192771110246507,21,18,24,179194.365075105,197966.122301991,186201.988923072,177871.105625975,177319.757474305,175176.010389018,188045.753256282,193136.412222532,187920.893016547,177206.037763065,191744.443279352,172540.18756208,175840.595648407,181948.764336232,196756.209406733,201618.273414759,166553.546860151,176198.740813873,176355.941805733,183112.514292093,175759.05802184,196233.591702984,188687.580940189,186697.677210989
"Q8JZQ2","AFG3-like protein 2","Afg3l2",0.0192534415183942,0.185449801050972,21,18,24,557102.830577475,599125.099199463,571882.954538108,521664.335599458,504291.203726995,506178.909506158,570168.527797206,577548.602475159,567224.032980891,578338.350401355,525762.717932594,553360.310771959,555219.100296337,578219.643412039,603535.461256343,632206.349996264,550574.64131905,575158.04647827,562040.356032435,576989.145380584,554575.589097142,587581.25722072,587598.897650521,568739.466894762
"Q8JZX5","Leucine-rich repeat-containing protein 57","Lrrc57",0.0029720947551436,0.140587718281983,24,12,24,80481.159627,81932.9043271521,81434.4408101619,79956.3663097341,83789.4337134291,82653.8286191511,83106.3827889757,84656.167337824,85774.9198091711,88522.3577452115,84188.8858820141,79672.7197411831,87896.0401745493,87077.5910386761,89533.9978562832,89930.770578294,82594.6010978505,86841.6473063523,81549.7320844039,78373.4062958735,80902.3356009656,83918.5483175538,83665.1903525487,84152.9428598541
"Q8K1A6","Coiled-coil and C2 domain-containing protein 1A","Cc2d1a",0.000307539386335745,0.127980682958108,21,9,24,161509.993738735,160886.349411148,168396.072442507,163583.685283396,169732.491654271,161923.000744333,170519.366978406,162968.882593516,178094.212605911,162514.493504307,167470.945175781,164512.818864894,175282.854533634,172070.387794292,180029.084105752,176363.348946086,163047.227287451,158245.317522921,159008.298083428,164022.742395566,168341.914296164,171670.346211586,172117.432957669,165425.975034249
"Q8K1E6","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3","Alkbh3",0.0351241956225108,0.130038756983147,18,9,24,98011.9567887374,98260.3048344237,102684.983454367,99451.3303621336,103188.787251721,103141.996033919,102848.020161542,99004.3109030206,92482.9382971317,97042.188546761,96939.8803801442,100271.008915577,100120.608788243,97045.0105060939,93576.5711011627,94682.2847112878,85426.351426259,90106.5874076984,90992.743369654,90370.2550733784,96587.3074095255,99640.4055211766,98669.1249521115,98385.1979264616
"Q8K2J0","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3;Phosphoinositide phospholipase C","Plcd3",0.000451360207611762,0.244947624615965,24,9,24,28439.7476956483,28391.9371395457,27487.7204601314,23813.8070377745,30747.2269415333,27503.2158206752,35286.9110440612,34081.9785797446,29228.471763509,30611.0626489856,30225.4780458289,32073.7424728901,31115.0032368365,33428.28032677,33987.2582843201,34171.0392181944,32746.8976982756,31596.9964517716,30066.454689583,30770.9336884426,29517.2262820997,32122.3519386676,31392.9639860788,33879.5860761631
"Q8K382","DENN domain-containing protein 1A","Dennd1a;mKIAA1608",0.0224624499677591,0.238112982947811,24,9,24,26706.2708299116,29443.7521824263,27213.0083908532,28209.4307241458,27322.4463878545,28082.7673205854,28236.1880306402,28639.7510406112,31316.7209468615,26415.8038183106,24906.1464761882,25845.8146920052,30021.2392885786,28567.7435020547,28233.856483932,28680.1421194535,27230.4985552684,27337.5105194745,25589.6672198579,26323.2199021448,25920.3604887067,26262.971978849,28208.1298075795,27062.6711440266
"Q8K449","ATP-binding cassette sub-family A member 9","Abca9",0.0178309501862124,0.292209379966201,3,9,24,79275.9986472344,77692.5899369198,79569.6429996418,71839.4934048067,71725.9643957463,62984.3686210317,80451.1770864076,81694.2460127442,85879.8909487244,79347.6060575343,72943.0431401405,74845.9497330486,82049.4221282646,80261.3172906074,83616.1003788981,87384.6681781745,80933.5333517607,80943.4095602726,76836.4474985909,79270.5180696221,72406.3126293024,77888.6735062245,77350.3083522363,76561.7377732872
"Q8QZY9","Splicing factor 3B subunit 4","Sf3b4",0.0197439998607603,0.103904651251921,12,12,24,197549.23946358,196511.999900892,196633.626700662,219945.469576208,198277.72766205,197552.354974351,194688.227725309,186193.194814547,187982.927289955,198323.67033135,199748.395793464,198088.878829584,187064.014760164,186657.361281747,196393.462936563,186100.969145092,192701.095493583,174179.347948318,188122.56769007,190233.963276112,185578.756447136,184662.053010843,184914.111553388,181529.791251355
"Q8QZZ7","EKC/KEOPS complex subunit Tprkb","Tprkb",0.0210740953179735,0.166121728038814,12,9,24,77079.9683655483,78615.7447341199,81055.8623728499,84526.7885478375,80298.0129682859,79840.7390082183,76520.3289787701,77440.8132164726,85547.3423697312,90258.6752611253,92428.238101057,89740.183731958,85012.9049613052,86301.3880259947,84800.1552330172,87297.8423093455,93893.4373886742,89278.5869797703,83584.3088072152,89431.9358607988,80720.7679270678,78690.2784625295,65558.6524572331,78258.4178053234
"Q8R0F3","Sulfatase-modifying factor 1","Sumf1",0.00662062960968368,0.13499996111299,18,9,24,132892.91957997,130662.960283977,131640.299038277,135102.107608119,136978.214767111,141930.339943305,132702.542037797,137429.222942225,130888.766711521,139859.461599606,136977.751268527,141354.901454035,142403.557797674,140437.163624139,141086.286428637,150633.054881954,134864.221148572,135001.487559985,131701.262265433,140737.497806037,141375.306529776,141063.361420756,139389.033249929,151767.495287903
"Q8R0F5","RNA-binding motif protein, X-linked 2","Rbmx2",0.0165896970593894,0.23801600852043,18,15,24,11296.8812924738,13317.3337144684,11516.3235945375,10736.9189025527,11871.7278739397,12732.5460993288,12909.4103741569,12247.6603886173,12359.6542572395,10784.918799248,11682.2713679353,12119.7884761548,13197.4325959367,13149.0475888339,12317.0386630234,11038.6928382004,11288.1961564108,11252.051422124,10827.1153633589,11967.9385360007,12521.9393063602,12829.105899706,11926.0457210532,11266.5690450415
"Q8R0J7","Vacuolar protein sorting-associated protein 37B","Vps37b",0.00606080900443545,0.143572341710884,9,6,24,61143.9407940593,60342.6033056122,61994.8463509271,63682.4929183023,58674.0495083715,60527.4784028961,60515.290713545,59840.7467048588,61740.1127423761,61631.4060066364,65692.9708421324,59390.1028192405,57344.802288965,56632.1545991446,57007.4907202568,57822.9289677831,60146.6547003744,59969.2942013158,59194.6159534661,60511.9723239332,57557.9724726873,59106.0975814269,57113.4659095088,59834.9417823026
"Q8R127","Saccharopine dehydrogenase-like oxidoreductase","Sccpdh",0.000471259002119293,0.114663159792181,21,18,24,230777.310268053,257474.017675897,238807.489373836,232437.332874307,224135.281990839,225940.152119411,245634.147895847,246677.119572544,246482.807597598,245862.681448165,229012.130791409,235328.206042807,233979.40400226,246044.032053989,253977.85882077,257930.725432534,242743.920508512,244743.53986669,244671.484079513,243507.73554691,231567.599755613,251953.245930764,247620.298427605,247467.704033829
"Q8R322","Nucleoporin GLE1","Gle1",0.0322663436536382,0.42075685829914,6,15,24,28137.7737154978,33466.4001670313,32422.3370493833,29644.0183599586,35163.2603492796,27963.796967627,27540.5430287139,31475.5362975536,41025.0769510586,33544.454238239,34921.0687419365,28769.2332072664,32807.4597262236,31035.730538949,31413.4945756064,29107.2724186889,29310.703793823,40038.2519577748,31127.7560008425,37097.5608755556,31730.1649882265,31731.5910194841,28507.4192550548,34281.2094635798
"Q9CQF7","Prefoldin subunit 1","Pfdn1",0.0167924817568793,0.119892673494504,3,15,24,373925.682419198,348397.303361601,367882.709906853,353909.350861518,376463.957013142,349605.820490214,358685.90556837,351051.61562483,378133.504916912,366853.920349659,373982.511028763,355084.276057167,368139.996006001,334977.736888803,355175.398978429,339518.783372108,376631.2564791,367786.431576782,363395.843294897,358679.434036194,361413.261982017,344505.761184024,345236.672715975,345242.04844053
"Q8R4V4","Carboxypeptidase Z","Cpz",4.4010237836928e-05,0.224284446763498,21,18,24,156280.970817131,139822.892702963,132929.48558765,128271.571126176,123101.55496314,129504.347793128,147472.01888723,139924.128954823,135686.767922688,125823.377405485,130528.911141434,119720.836523569,123874.896136832,120372.675881198,144176.10792472,136510.167050797,143577.707427362,147028.753186605,122246.923866623,129237.981902621,126176.239145689,140761.578079592,148546.365119589,142953.452260356
"Q8VBT0","Thioredoxin-related transmembrane protein 1","Tmx1",0.00489101733168948,0.315701327543433,24,9,24,122279.779878446,136943.274077214,116499.439701589,113689.268319421,112025.674033845,116179.654044147,132396.934536634,129930.456352011,117886.350070537,97677.4094934318,104059.389058003,93565.925694693,112441.225637263,114258.562069409,120821.828965949,129862.450888048,117189.206361041,114836.86583505,107029.341127959,119740.738064301,108655.793576796,121764.101316706,115049.244436087,115815.108232765
"Q8VDI9","Alpha-1,2-mannosyltransferase ALG9","Alg9",0.0383259573438217,0.317497565321174,24,6,24,63238.1009651464,66353.695456139,71145.3897096425,61167.0741156575,66443.4404259974,68342.2202693649,69822.940681921,73909.5004595474,74447.0077078952,70186.9087200248,68416.8458405647,68024.026713004,80332.3182988463,74773.2050321489,82950.3409576653,73314.6590647976,60810.5331917847,62585.3931091071,61260.3556899739,67182.0008953344,68151.7458685914,71331.8937844653,69111.6907004598,70973.0522335216
"Q8VHC3","Selenoprotein M","Selm",0.0153405402307791,0.123348316951272,6,12,24,121872.280192159,125279.931256603,118833.593509029,126972.718608515,129069.285584461,114848.434538986,121441.596311838,119713.953350594,127769.113908462,124769.526612855,123306.539087893,118135.084734828,121901.102141559,115475.75819531,119379.758131885,115933.090591361,120179.031828794,120800.564808564,115724.909580037,117662.202482525,99438.370461997,106679.801077653,99720.3164997396,107048.206213832
"Q8VHE0","Translocation protein SEC63 homolog","Sec63",0.0412950120962341,0.199134604040823,21,15,24,662859.817865892,691530.509571002,681663.965293684,602988.698291533,614735.716830628,577265.420924953,678000.943315506,664117.021039398,675928.244475425,660873.782174218,645513.314452451,623037.499013851,669750.649523403,665878.652714488,686183.523027149,719587.658874933,649030.947692505,654466.414068407,622671.083274048,662297.797129798,632949.108956946,676670.632177328,660190.127345338,657901.135623432
"Q91V01","Lysophospholipid acyltransferase 5","Lpcat3",0.0403366150898708,0.219336670301754,24,12,24,274684.118849481,296241.230676144,279942.318801327,246057.345308222,251640.798046687,240998.196427062,276325.33236946,290420.370403628,280751.506982414,261306.552413903,254691.841752515,243600.24501455,272429.45437008,268246.376339759,274708.392570293,285056.920651113,260219.678448156,252740.073815038,248262.796863157,264318.476248254,253705.314323606,266867.866455948,261127.340125404,250466.891346754
"Q91VU0","Protein FAM3C","Fam3c",0.0237705162105445,0.13763245027549,21,18,24,264233.668584954,285147.532093045,270769.658590615,240129.085375338,250812.238626326,250114.8171642,283381.637451305,268884.506669546,267670.250074723,276201.403459048,255571.839008292,253867.191673478,256587.191533748,263694.246145417,275298.404689584,277232.645268139,258328.593859769,264980.301005332,261842.094742479,273105.503668972,260720.654683981,280659.90190889,269889.481830782,264898.68552903
"Q91W36","Ubiquitin carboxyl-terminal hydrolase 3;Ubiquitin carboxyl-terminal hydrolase","Usp3",0.0210132596472585,0.148471515308817,24,9,24,35584.1607901301,38348.3498889577,37302.6709922364,39463.5784799743,38997.108562113,39037.5355998699,38252.4788321979,40392.6511922609,39320.2475662604,39984.7945696049,37599.679736776,37242.1563739592,40968.4142295366,39218.9806974604,41888.4425180562,41670.1673294923,36721.8092577214,37195.195576291,35966.6327733956,36960.6565459797,35739.4913753832,40023.0013160686,39881.9601133091,39567.090525099
"Q91W52","Transmembrane protein 19","Tmem19",0.0188671264130041,0.15678708402581,21,18,24,61106.2545553247,65677.0625877601,60693.8863007043,55953.8860839346,53818.6807998674,54577.7931560872,59020.3986244253,59406.6138298838,60146.8862610025,56781.905823847,55482.862603314,53669.5085559787,59571.4292071517,60125.9826172743,61839.0818011704,62731.3608208182,57579.7707900588,58811.9489655877,55989.872880768,58721.897648804,51396.6507386897,59120.9649648409,58823.140428739,58241.7188284424
"Q9JKY7","","Cyp2d22",0.0394879997215206,0.216228938071187,24,9,24,115056.843291937,123026.310914152,128923.247796359,113022.652549507,124077.337501062,117114.939951449,128625.712513518,133454.713133053,117026.492486632,120752.176606142,120111.484288521,122425.422268161,132148.275046613,130575.085896625,127838.633705763,136325.90938198,122540.636083543,128729.39713773,111449.671833463,124149.063622416,121870.852519506,140750.076002139,128259.101557314,132858.697022526
"Q91WL8","WW domain-containing oxidoreductase","Wwox",0.0306469734849076,0.133853593896007,21,12,24,51911.3729675788,50924.7655028046,50371.777247606,48854.6864493752,53463.0193022973,51350.8370892306,53929.7803070171,51803.6222923814,50721.7357490909,48086.4271060611,47070.3666615722,50835.6390348309,50851.0069216494,52031.324122747,52351.9840136312,52077.8420508816,51861.8019750656,52403.8174734936,53706.3567875397,59925.1830935876,58231.6605933028,60815.4187441192,60163.7267747343,60241.5878948676
"Q91XB0","Three-prime repair exonuclease 1","Trex1",0.0114078593289786,0.17371978421376,15,15,24,81685.9063202551,77814.2362804452,84347.1493837231,77078.0243386824,85580.4779233395,71636.3215290217,83198.5280440039,77013.526306783,88058.0780918649,80490.0201224757,86533.1454260326,81543.2805259896,88946.1325660962,86050.3398442783,84511.0539621117,82804.028003103,81130.9200875798,78136.4981336509,82927.7676727761,88767.2092490343,94121.9639686911,85827.825456081,82108.4894953654,85434.2924916449
"Q91XE8","Transmembrane protein 205","Tmem205",0.0430506309732724,0.255452398060419,21,18,24,81117.2300562148,106499.75393108,84150.8621682015,74901.836862427,79218.6611611279,79562.7689243137,90005.4663996348,97551.7706092565,82754.4381190823,87707.0528308135,78885.4681321869,84755.2061717245,83784.0097073224,91052.7096404915,89897.0084155586,98266.120539045,85036.7264614574,91274.7724608772,82814.4807706479,84043.7093559851,77015.1922029542,92105.3381804619,93269.8918861415,82182.355212193
"Q91XX1","","Pcdhgc3",0.00528928603152112,0.138309831895289,24,12,24,152090.208100466,150596.161298453,161873.491755463,145398.462391795,153985.679271525,148714.454977329,166054.104176562,160314.015818793,155084.800049586,156704.672124559,147657.209036555,153828.915144505,154514.605544715,163729.335021524,157168.401785214,170795.835999558,159039.211489587,161402.577860643,153152.601624827,154434.806238421,158554.547123717,157960.730862719,156556.275667781,164641.140739475
"Q91YE3","Egl nine homolog 1","Egln1",0.0493926570963459,0.105086090566223,15,9,24,85131.5651100603,85948.6220037396,86108.4082637325,86977.4487874955,89150.3575739107,86749.4804609499,84885.59581872,85599.3819788621,92198.6917500034,88816.0075267873,91089.9220794479,89079.4354140346,93182.1406493374,85901.4575763897,90731.7859819251,85273.8264023429,83955.7961468242,86179.1609748735,80972.0998651834,85730.40205835,86831.4270166056,88172.5140145971,84770.3407645577,84468.9169523808
"Q91YH5","Atlastin-3","Atl3",0.0455384969997425,0.188759136265633,24,12,24,1609516.72853687,1774553.92743838,1688605.00393678,1430499.59529754,1480048.14164322,1470192.36478072,1675142.3671746,1737693.85774308,1627803.38109761,1587833.17569117,1543493.3333146,1587253.44308011,1692387.33852473,1762194.97603667,1720285.72919857,1881449.71595068,1656019.71212424,1679856.71038265,1624267.39518405,1740779.35130535,1647546.13837943,1824706.46354436,1780997.80475587,1745885.84080758
"Q91YT8","CSC1-like protein 1","Tmem63a",0.0231870451280094,0.197504249855151,21,15,24,80950.993634926,78243.7152842091,85903.2718239456,73519.2394151231,78742.3480845233,72650.7239733558,83838.0986524892,79566.8025533282,76358.1888205825,74141.2998237182,73400.8292471066,67072.5614439582,76964.0887237767,75424.2957973291,79789.4474535875,79552.0495371215,68923.1284359377,71521.2167320615,70125.9114833941,73739.5107821385,74646.8697098732,75061.4782417831,78707.3356973484,74423.2971070482
"Q91ZS8-5","Double-stranded RNA-specific editase 1","Adarb1",0.00676788539593196,0.259639560897461,12,9,24,26113.7792039196,29145.8231688096,26553.5606389261,30182.7050642482,26039.895117184,28806.0361790868,26237.8661248156,26230.1131750718,26842.9109707827,24226.2492286587,29121.7655592552,26273.6052314681,28517.1216124646,26517.5320918902,23988.9267460034,25061.3868996185,25918.6508537634,25672.0707220257,25701.0119130061,30171.604879717,26602.2423581662,26546.6839651501,23417.2072066662,24986.553604888
"Q920I9-2","WD repeat-containing protein 7","Wdr7",0.0197703986499433,0.126024052084311,18,9,24,70842.8948662736,77107.3680444397,74856.0440877672,71862.8461331065,75992.5800770423,76881.3299261955,75182.5946437599,76558.8015208744,73282.6246194115,70978.3931139143,74306.1204031386,75401.3422895297,78311.8302417119,76284.2658764866,69677.5912888608,73430.2219756724,70553.8792531789,78747.1262819531,72330.7582721858,73174.7830248043,73180.1938278484,79063.0920896459,75953.0689309647,74588.091172394
"Q921D4","Mediator of RNA polymerase II transcription subunit 6","Med6",0.0185099998694628,0.39466769871412,9,12,24,34641.7852237403,32242.1658584088,37035.890816139,32838.6163132329,25693.1390584151,30324.9721722492,22915.5713426747,25180.0902142411,31858.1230464988,34618.9741966754,34473.6329113836,33292.4411402597,30550.5403553431,28895.5644506385,30226.4279757099,31841.5803759159,27938.083319362,29296.1557130964,25740.957895179,30806.9043815496,33323.9041454618,26893.157810838,25898.0807901268,34280.2884132634
"Q923B6","Metalloreductase STEAP4","Steap4",0.00223532378743499,0.140620069134995,6,9,24,276714.607779609,273334.464070163,272694.377060707,254021.935271258,241052.242989138,243783.045459148,264412.675258534,258340.11397359,245926.687570829,253057.23863528,236719.884181782,229013.430287685,238634.443728769,233928.144824553,256050.693480137,245869.927064043,256968.513819789,258764.794175896,240935.612545867,232185.290143325,227358.335181799,224366.493821227,242255.476000215,234258.252469854
"Q924Z5","Translocating chain-associated membrane protein 2","Tram2",0.00184005745297909,0.294960580072376,24,12,24,18602.0426007603,19657.0763684973,21084.3922799979,17504.4213988334,19497.093777592,23529.3782944561,20803.5452980519,25033.0286129108,21688.08717676,20429.2215953532,20978.852497715,19511.4441801182,21189.9056403173,21433.3161831989,21859.0105332463,22427.1901151188,20184.4137586092,20980.7641418192,18885.8585122843,20060.979299177,21425.9791318578,20064.9435038344,21134.2364812188,21710.570404218
"Q99JT1","Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial","Gatb",0.0294193133312584,0.428112486120186,12,9,24,38971.022072585,40247.0619514182,46118.4527676509,49782.383786414,40467.2301099874,42985.5025276306,35519.3759739988,45070.7668515266,44471.3026502768,46405.2890888877,44745.1166852047,51131.7042929156,44571.088340566,45383.5160552145,39607.2783699422,42235.0888248866,30372.0818617514,48155.6561121883,35012.5171814699,40417.7191285784,44686.2222512149,42336.6670460094,33755.2030194392,38417.4783598238
"Q99K23","Ufm1-specific protease 2","Ufsp2",0.017892999873814,0.12686774679944,21,6,24,149354.144180594,149232.946880103,156782.054490815,143625.655351235,162815.147688265,147558.018502457,165173.442485708,151300.953056378,150431.117706342,154238.25509215,146688.693233894,155876.61450347,150923.191986832,158243.452300011,156243.448068638,154610.007611617,152546.251764723,152005.793011869,155987.155677227,160258.531040468,159373.586083929,165497.97344073,162743.014444498,156137.808576493
"Q99K41","EMILIN-1","Emilin1",0.0012391812574076,0.354379768369044,24,12,24,889175.534426122,1078625.75581347,948437.982661987,689703.019764807,800605.036409915,805077.392077367,1045253.60076483,1114770.217567,1088137.86089316,884417.239067131,943320.648416036,883553.918380784,1005970.54546116,1025833.64621983,1147582.46054871,1189218.30157566,929382.12129287,965136.518963016,923909.584982631,959927.90082079,897152.887860951,1127018.69048121,1019305.54794248,1032690.40532029
"Q99K90","TGF-beta-activated kinase 1 and MAP3K7-binding protein 2","Tab2",0.00851225497428113,0.21907414134468,21,12,24,32126.6665859076,31120.2830297046,29341.7033849479,30891.5890480984,31396.8609765235,33404.4091432338,33438.1397005016,34119.8590310009,28660.8804128123,32434.8259118266,27780.8613202364,30112.681729817,29231.3628461846,33173.4374100091,28956.4753965581,28774.4107072632,26908.9689615175,28323.9057711374,28510.9077639618,30580.6113388757,33384.2708976462,31167.6394252509,34055.1809887323,31516.1916147594
"Q99KI3","ER membrane protein complex subunit 3","Emc3",0.0194130821921156,0.178882438112649,24,12,24,191104.888265986,214229.581203591,208685.911180916,183242.513039375,184943.038511783,185138.262415372,198161.789693745,212184.596770437,197779.438521491,194745.464030598,194456.122474423,189583.387747021,211724.469489552,204826.73269466,212475.763093834,210756.606061786,187725.376165086,187227.997584308,180510.068351065,193813.515825374,188292.689970326,209609.019574894,203971.614543614,213523.777810872
"Q99LB6-2","Methionine adenosyltransferase 2 subunit beta","Mat2b",0.00378528978950413,0.13112156863292,9,15,24,465628.802832812,417303.536010269,462861.02258663,456618.062716851,463910.193515923,431845.763570137,430948.072928895,401315.121952637,433074.038951933,434865.991505234,429269.944975974,427737.749894055,421900.257674863,423770.414840123,417706.406219223,408195.73190257,443984.861924287,440537.568919905,436805.08509984,440693.407924616,427688.484679117,422168.680247834,407632.594798197,414121.375635563
"Q99LC2","Cleavage stimulation factor subunit 1","Cstf1",0.000911100737430633,0.126488838379743,6,15,24,183818.571822487,182406.961906595,180334.668182247,188033.443317915,181703.0416506,178446.090217972,176040.533972593,177762.992296022,195900.111486263,186187.87026776,192981.549857642,182349.715763945,178715.578156689,173509.346971797,177625.07212342,168406.084136104,174157.069759916,185581.700840593,184026.88328167,184081.046534338,174513.564793395,174968.368250503,174469.783866361,182940.081977238
"Q99LR1","Monoacylglycerol lipase ABHD12","Abhd12",0.00933602158469543,0.148167688058658,6,12,24,70148.5382752014,79196.0346659601,74510.1568380539,72698.0930508192,70314.4411692094,69596.2355946531,74535.1332882731,72305.8636691884,73172.1814515154,74741.04322529,70765.3534642983,74842.0988401833,70789.4211302563,72547.2966813988,74237.3309429723,74763.2447488441,75107.8198531249,80549.4698757325,70910.1496065159,72498.6817613078,70785.72925988,70002.2659625902,83928.4505801219,75255.2005883651
"Q99MR3","Solute carrier family 12 member 9","Slc12a9",0.0231815048497708,0.136124578121818,24,9,24,185316.126896374,207219.349509053,191757.654475365,185168.964729072,192849.254877599,194471.281076094,202344.078759847,207597.38779908,195498.278029287,195861.136249891,191109.518183481,188356.487751138,201465.102871786,212469.215077794,200364.023882076,209489.000721935,197454.416039399,220887.995413544,196754.542476509,205596.07582572,197211.989342696,209621.245554474,204840.254114714,208666.499980725
"Q99MU3","Double-stranded RNA-specific adenosine deaminase","Adar",0.0068489271824314,0.163335132689458,18,9,24,84781.3443903596,89378.8782512449,86231.2666470712,93658.2600443051,88963.8538968209,93772.0028759069,95071.9070360052,88715.744336274,86588.9945033673,88129.075139353,88318.880376723,92863.3790112741,90501.0663656268,97547.3631094489,91307.5827722727,93921.5089022586,86983.8450423642,81978.0950964705,81847.1710778672,90222.9928514042,87923.7843193595,90525.9603707501,81409.2956746996,85349.2346793535
"Q9CPQ8","ATP synthase subunit g, mitochondrial","Atp5l",0.0398122503174169,0.223006911181069,24,12,24,344689.775236339,384907.663095942,365302.113581817,307399.126968509,323288.31913351,322203.295649448,374622.753534029,362937.679238832,326791.282004613,329062.81277747,299456.876158162,318232.546144122,330397.543469956,330122.705328998,354757.184874538,371809.625005658,334736.302921556,363967.555836647,327831.289465812,361210.245607017,324132.648899947,392685.580073862,359822.0478791,362142.217712516
"Q9CPW2","Adrenodoxin-like protein, mitochondrial","Fdx1l",0.0231870451280094,0.163476636510152,21,9,24,43864.3429638985,43376.5616196685,47376.796400165,45453.6490216706,45777.9385161776,45725.9430025661,47419.9950013529,49432.160523744,45771.0214097819,41957.4664568802,47301.5274806762,43396.2327115595,46072.622931513,44526.8724560766,48011.1727802378,43339.4026916735,42226.9203624804,44455.3687146374,42439.3187527393,42094.2794145573,48613.9066534473,45973.3692973804,48073.4835081832,44368.4289224941
"Q9CPW3","39S ribosomal protein L54, mitochondrial","Mrpl54",0.0115138437894825,0.25033695569381,15,12,24,43947.7422921814,47444.5584627541,43130.7785083374,41646.1054737248,46385.6551845403,44082.0485335918,45304.8034922668,43270.8948901485,40681.8020196839,41274.9665350152,41275.5186742371,43373.4578149014,43276.2932659107,43631.28122094,41559.5015663161,39500.3728568189,38860.9400683745,39377.0479058059,33953.7868320327,44676.409158191,46148.7838770604,45360.8141128551,41797.5955042542,42114.3735790409
"Q9CQ75","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2","Ndufa2",0.0455384969997425,0.136269893210715,6,12,24,203073.639943321,206884.054371619,201672.092894752,211546.697883977,195909.694272053,200573.818441679,199370.653768793,205033.009253641,202319.271786719,207703.038125584,201308.479303562,204569.692415588,199395.635028406,186920.238118508,196103.221131211,184096.044995377,194543.640578813,208223.726793689,184495.045068539,186503.413158464,193557.647483127,196754.599095165,194578.228307421,197912.85368762
"Q9CQS4","Solute carrier family 25 member 46","Slc25a46",0.0403366150898708,0.181637412520306,24,12,24,45781.1691972439,45743.1365766313,45471.640421779,42920.4096258753,42796.2557854023,43105.9172398506,44409.6930628318,48488.9948706716,47690.1358351039,48077.836040511,44582.2391708247,42388.4825749955,49178.6361482981,46940.6440549691,47298.9450268272,48959.9529156909,43828.8124562723,43573.2031739659,41997.7616862328,45980.2757936648,43713.9133008365,43861.8076254719,46376.5238046014,43988.6890689953
"Q9CQW1","Synaptobrevin homolog YKT6","Ykt6",0.0111424294736927,0.148005624102532,24,15,24,503695.886768559,527845.029197509,522716.862918884,464999.275830861,473278.681865892,459610.397263504,532880.215130107,524498.921184837,539292.269861222,535149.573804311,512960.307834158,504411.025337296,523880.531063451,524094.151906364,545368.165885388,549466.264793828,526975.826815775,539295.269849339,495214.250133151,537288.289155489,488460.213157006,559144.872723655,525063.370410814,542426.250843118
"Q9CQX2","Cytochrome b5 type B","Cyb5b",0.0303683234387183,0.329136167836026,24,9,24,107120.875889413,130365.329768982,116445.740260157,99125.5317846241,116490.799728746,107035.830471953,125990.03845864,131808.668801036,114737.056877377,116475.072438875,99099.0601601555,116357.186021082,129645.305911795,130730.663028527,121283.672709253,140389.188851474,113662.830113045,121654.331420794,112657.489514422,123886.661039708,116123.493413372,128136.117505924,125011.096635847,118971.637726098
"Q9CQX6","","Gm16286",0.0416377962218021,0.427306573116067,15,12,24,73189.2143299938,73534.1990745302,72771.0600022782,74154.2417615086,74737.5258070493,73437.9497514309,73024.947043712,71605.8760513394,61516.2930287216,64985.4515432837,78594.8863498806,76309.0561387917,94187.513180207,77808.3069875997,76619.4319361961,73880.4694308627,73453.1573727471,76532.0963160081,74631.458573197,72543.9828969755,73527.7085073595,74930.4914763817,73247.5534850828,69895.8053377996
